Zip Code,Cases Per 10 000 Residents,Cases Per 100 000 Residents,Cases,Deaths
27884,1411,14110,219,1
27885,3702,37020,318,5
27886,1406,14063,3053,76
27888,1302,13022,366,2
27889,1613,16131,4466,82
27890,1318,13178,318,18
27891,1289,12892,652,10
27892,1542,15422,2227,35
27893,1548,15480,6298,136
27896,1524,15237,3237,41
27897,782,7823,193,1
27909,1159,11587,4766,98
27910,1318,13179,1535,52
27915,910,9103,69,0
27916,1516,15162,85,0
27917,1264,12638,138,6
27919,941,9414,114,1
27920,940,9399,133,0
27921,973,9728,525,7
27922,976,9756,108,4
27923,667,6667,67,0
27924,1074,10744,378,4
27925,1251,12512,524,7
27926,651,6514,128,1
27927,1011,10114,62,0
27928,1123,11229,212,5
27929,806,8055,157,2
27932,1533,15327,1948,36
27935,860,8602,144,3
27936,583,5827,57,1
27937,837,8371,359,6
27938,1182,11818,170,8
27939,849,8487,288,5
27941,1015,10149,69,0
27942,769,7692,72,1
27943,0,0,0,0
27944,1069,10687,1310,12
27946,927,9275,104,0
27947,1006,10059,85,1
27948,989,9890,1244,2
27949,915,9150,668,3
27950,568,5680,124,0
27953,1240,12399,123,0
27954,1176,11756,757,3
27956,0,0,0,0
27957,1057,10571,151,7
27958,996,9958,1208,10
27959,1236,12362,304,1
27960,1324,13237,119,0
27962,1258,12582,937,22
27964,505,5054,34,0
27965,851,8511,52,0
27966,645,6449,96,0
27968,0,0,0,0
27969,NA,NA,0,0
27970,1220,12197,393,8
27972,0,0,0,0
27973,978,9779,146,0
27974,800,8000,110,0
27976,1014,10138,362,1
27978,0,0,0,0
27979,700,7005,128,0
27980,1422,14217,296,6
27981,1052,10521,197,1
27982,NA,NA,0,0
27983,1195,11953,1279,30
27986,743,7434,197,4
28001,1693,16932,4815,118
28006,1849,18486,211,2
28012,1646,16457,4011,39
28016,1586,15861,2314,35
28018,1494,14942,891,27
28020,1640,16396,405,2
28021,1718,17178,2315,47
28023,1800,18002,2676,33
28025,1549,15490,8591,94
28027,1406,14061,10445,93
28031,1261,12612,3924,28
28032,1662,16620,542,3
28033,1794,17936,608,4
28034,1982,19822,3551,45
28036,1220,12197,2271,17
28037,1561,15608,3731,10
28039,0,0,0,0
28040,1472,14716,1221,18
28043,1675,16752,3607,109
28052,1715,17147,6335,112
28054,1681,16810,6786,109
28056,1602,16016,5724,70
28071,1582,15822,507,5
28073,1686,16857,950,14
28075,1432,14316,2752,18
28077,1131,11311,63,0
28078,1293,12925,8561,71
28079,1436,14365,5736,42
28080,1543,15435,1266,6
28081,1574,15742,4460,55
28083,1633,16331,4236,57
28086,1871,18708,5060,77
28088,2046,20464,627,2
28090,1427,14272,1217,22
28091,1292,12920,304,4
28092,1744,17440,7008,63
28097,2000,20003,1229,5
28098,1606,16060,646,4
28101,0,0,0,0
28103,1565,15653,1781,33
28104,1331,13314,4335,18
28105,1179,11789,5359,78
28107,1730,17296,1423,11
28110,1627,16265,9055,99
28112,1665,16650,4681,66
28114,1379,13792,1250,16
28115,1450,14496,6031,54
28117,1376,13758,6561,25
28119,1365,13645,416,9
28120,1532,15322,3733,49
28124,1550,15495,1092,11
28125,1472,14716,391,4
28127,1945,19447,1489,14
28128,1479,14794,1200,17
28129,1622,16216,979,10
28133,1441,14412,392,7
28134,1479,14792,1751,29
28135,1211,12115,725,7
28137,1319,13193,508,5
28138,1542,15422,1805,34
28139,1578,15784,3196,107
28144,1751,17511,4538,81
28146,1677,16770,5108,75
28147,1933,19333,5077,105
28150,1679,16794,4935,105
28152,1624,16244,4253,63
28159,2006,20058,627,23
28160,1935,19352,779,12
28163,1460,14603,853,4
28164,1537,15369,2383,48
28166,1587,15869,1570,25
28167,1431,14309,346,5
28168,1747,17467,1830,20
28170,1466,14655,1838,46
28173,1278,12778,8178,39
28174,1717,17175,1599,14
28202,1730,17302,2903,3
28203,1572,15716,3000,6
28204,1608,16079,1408,8
28205,1297,12966,6730,71
28206,1517,15173,2318,14
28207,1110,11095,1084,6
28208,1610,16103,6448,58
28209,1199,11987,3122,16
28210,1289,12889,5771,48
28211,1121,11205,3506,73
28212,1476,14755,6314,43
28213,1639,16386,7449,57
28214,1714,17142,7077,45
28215,1612,16118,9735,77
28216,1492,14921,8782,72
28217,1413,14128,4368,24
28223,88,884,26,0
28226,1091,10908,4401,38
28227,1479,14786,8496,70
28262,1450,14495,6341,49
28269,1328,13281,10840,68
28270,995,9947,3461,31
28273,1544,15438,6268,44
28277,1012,10121,7307,33
28278,1351,13513,4403,22
28301,1438,14382,2553,77
28303,1080,10801,3751,42
28304,1103,11029,4392,39
28305,1246,12455,627,7
28306,1309,13093,5590,55
28307,950,9499,1473,0
28308,258,2578,19,0
28310,1554,15540,1377,0
28311,1208,12082,4377,38
28312,1366,13660,2533,45
28314,1313,13130,7063,53
28315,1453,14532,1939,24
28318,1500,15003,688,6
28320,1631,16310,1531,33
28323,1308,13084,602,2
28326,1294,12943,2911,16
28327,1398,13982,2565,37
28328,1680,16797,4539,63
28333,1411,14110,1514,30
28334,1781,17807,4690,65
28337,1427,14270,1706,31
28338,1232,12323,593,9
28339,1562,15624,1130,14
28340,1639,16390,1762,43
28341,1360,13602,692,5
28343,1583,15826,248,8
28344,1623,16230,619,7
28345,1567,15668,1987,39
28347,1391,13910,254,1
28348,1382,13816,4996,45
28349,1952,19520,773,18
28350,0,0,0,0
28351,1361,13608,719,7
28352,1572,15721,3987,79
28356,1518,15181,748,7
28357,1244,12438,402,5
28358,1796,17963,6930,133
28360,1849,18489,2766,40
28363,1613,16126,174,1
28364,1695,16948,2578,42
28365,1300,13005,2226,53
28366,1867,18669,962,14
28369,1673,16734,376,8
28371,1427,14270,1016,17
28372,1949,19490,2975,41
28373,1364,13636,349,5
28374,1049,10495,1911,52
28375,0,0,0,0
28376,1301,13011,5713,65
28377,1725,17252,2255,40
28379,1494,14940,3869,82
28382,1305,13053,1047,17
28383,1838,18385,1419,25
28384,1778,17778,2209,29
28385,1734,17338,521,3
28386,1964,19644,1193,13
28387,1148,11483,1974,61
28390,1143,11433,2697,22
28391,1329,13293,711,10
28392,1725,17246,268,5
28393,1625,16250,351,6
28394,1150,11503,703,5
28395,1426,14264,380,3
28396,1321,13214,356,8
28398,1693,16932,1302,25
28399,1556,15564,301,3
28401,1265,12650,3069,64
28403,1310,13096,5501,31
28405,1229,12293,4152,36
28409,1076,10757,3768,30
28411,1112,11115,4323,38
28412,1093,10931,4710,59
28420,1239,12392,636,12
28421,951,9510,196,4
28422,1062,10620,926,13
28423,1422,14223,325,3
28425,1417,14170,1791,27
28428,1064,10641,761,3
28429,1280,12796,1097,12
28430,1606,16058,331,6
28431,1808,18083,1220,31
28432,2340,23397,394,4
28433,1299,12988,691,8
28434,973,9727,133,4
28435,1201,12010,353,5
28436,1479,14792,344,4
28438,1813,18128,306,3
28439,1673,16732,257,11
28441,1406,14063,470,5
28442,1396,13956,242,7
28443,1410,14095,3176,28
28444,1400,14004,321,1
28445,1533,15328,1251,18
28447,1319,13193,177,0
28448,946,9457,115,1
28449,649,6486,127,1
28450,1352,13517,324,11
28451,1252,12522,4917,40
28452,2008,20078,103,2
28453,1815,18153,753,7
28454,1195,11947,425,5
28455,1967,19674,338,4
28456,1447,14470,517,9
28457,1238,12375,1595,16
28458,1419,14192,999,16
28460,1517,15168,1613,6
28461,839,8394,1731,20
28462,1078,10783,1549,21
28463,2045,20446,2022,45
28464,1742,17423,434,7
28465,820,8196,681,8
28466,1640,16405,1703,42
28467,1107,11068,1265,20
28468,938,9381,507,3
28469,1230,12298,924,20
28470,1136,11364,1533,48
28472,1584,15843,3172,79
28478,1387,13867,691,7
28479,1643,16434,803,13
28480,1359,13592,372,0
28501,1372,13723,2685,48
28504,1654,16545,3490,54
28508,1320,13204,394,7
28510,992,9916,153,0
28511,764,7643,49,0
28512,946,9461,350,7
28513,1376,13755,1499,5
28515,1288,12879,447,3
28516,1008,10079,1262,10
28518,1627,16267,1432,23
28519,0,0,0,0
28520,0,0,0,0
28521,1620,16202,367,9
28523,1535,15347,349,3
28524,0,0,0,0
28525,1493,14929,497,4
28526,1300,13003,310,5
28527,2199,21989,200,2
28528,891,8906,58,0
28529,1666,16660,425,8
28530,1495,14945,1120,16
28531,997,9972,141,3
28532,1007,10066,2612,9
28533,NA,NA,0,0
28537,0,0,0,0
28538,1397,13974,470,3
28539,1192,11922,2153,20
28540,1314,13137,6907,77
28542,1100,10999,676,0
28543,746,7464,496,2
28544,1234,12342,692,9
28545,521,5212,209,0
28546,1325,13246,6903,63
28547,1389,13888,1934,0
28551,1431,14315,2049,28
28552,0,0,0,0
28553,690,6897,36,1
28555,1480,14802,700,4
28556,739,7391,85,4
28557,1164,11643,1781,16
28560,1344,13441,3898,63
28561,NA,NA,0,0
28562,1299,12994,4952,55
28570,1200,11998,2732,18
28571,657,6567,207,3
28572,1715,17150,1097,13
28573,1269,12687,315,17
28574,1605,16055,2850,33
28577,555,5546,34,1
28578,1059,10591,746,10
28579,664,6642,53,0
28580,1386,13864,1672,39
28581,0,0,0,0
28582,1349,13487,247,2
28583,NA,NA,0,0
28584,1180,11805,1531,16
28585,1290,12902,540,9
28586,1978,19782,1671,12
28587,0,0,0,0
28590,1595,15947,4256,21
28594,1120,11202,413,4
28601,1753,17527,8756,126
28602,1638,16382,5129,100
28604,1050,10498,678,7
28605,869,8689,363,4
28606,1297,12970,308,3
28607,1089,10886,4085,22
28608,NA,NA,0,0
28609,1490,14899,964,12
28610,1731,17308,1778,19
28611,1104,11043,108,1
28612,1469,14685,2193,45
28613,1664,16640,4206,69
28615,1030,10303,194,1
28617,1253,12525,307,3
28618,911,9113,228,2
28621,1694,16942,1766,39
28622,1133,11334,303,1
28623,1317,13170,226,0
28624,1067,10671,204,4
28625,1530,15295,5959,112
28626,843,8431,254,1
28627,847,8475,130,0
28629,0,0,0,0
28630,1561,15612,3186,56
28631,1735,17351,94,0
28634,1357,13570,717,11
28635,1505,15055,608,9
28636,1662,16622,863,17
28637,2855,28553,452,5
28638,1572,15725,1981,14
28640,1578,15775,761,19
28642,1486,14862,830,11
28643,1040,10398,359,5
28644,1000,10000,157,0
28645,1507,15073,7199,126
28646,0,0,0,0
28649,1344,13443,139,1
28650,1662,16622,2233,25
28651,1470,14700,979,15
28654,1263,12632,482,9
28655,1540,15405,8998,105
28657,1255,12549,1213,21
28658,1846,18462,4782,58
28659,1582,15819,3327,61
28660,1391,13913,327,3
28663,1217,12168,87,0
28665,1226,12257,368,4
28667,0,0,0,0
28668,0,0,0,0
28669,1328,13278,419,5
28670,1414,14138,451,6
28672,0,0,0,0
28673,1309,13095,871,7
28675,1442,14416,982,5
28676,1434,14344,495,5
28677,1613,16134,5760,74
28678,1464,14642,770,7
28679,801,8011,171,2
28681,1610,16102,4348,82
28682,1401,14013,154,2
28683,1117,11169,217,3
28684,809,8092,176,1
28685,1305,13050,250,1
28689,1685,16847,281,3
28690,1594,15944,1505,18
28692,790,7904,357,1
28693,1305,13054,221,1
28694,1208,12075,972,16
28697,1536,15363,2059,41
28698,1063,10629,196,1
28701,988,9876,479,4
28702,483,4830,34,0
28704,1412,14125,3077,25
28705,943,9431,677,2
28708,522,5224,70,1
28709,927,9272,215,2
28711,810,8098,1239,34
28712,1082,10818,2131,31
28713,1260,12600,1180,15
28714,1424,14245,2437,28
28715,1052,10517,2880,28
28716,1127,11271,2110,52
28717,1564,15636,230,5
28718,840,8402,51,0
28719,2114,21138,1469,11
28720,0,0,0,0
28721,1112,11117,1215,13
28722,1083,10826,744,13
28723,1116,11158,1306,3
28725,0,0,0,0
28726,1470,14697,513,7
28729,1414,14137,422,2
28730,871,8711,881,10
28731,1316,13159,1226,16
28732,1126,11260,2135,9
28733,0,0,0,0
28734,1321,13215,3777,43
28735,0,0,0,0
28736,1041,10405,77,0
28739,950,9498,2096,28
28740,1239,12388,263,0
28741,1273,12727,400,6
28742,1221,12209,346,4
28743,1020,10198,247,7
28745,1388,13880,84,0
28746,999,9988,259,5
28747,751,7509,191,6
28748,1071,10714,1366,18
28749,NA,NA,0,0
28751,1108,11075,415,10
28752,1795,17945,5670,75
28753,1113,11126,1374,21
28754,1230,12297,1089,26
28756,1096,10964,523,4
28757,NA,NA,0,0
28759,1176,11758,926,7
28761,1733,17332,1475,25
28762,1484,14836,1132,12
28763,1030,10300,298,2
28766,1337,13368,204,1
28768,1053,10526,833,3
28771,1520,15197,1250,27
28772,1210,12101,235,2
28773,1174,11745,414,11
28774,809,8094,127,3
28775,0,0,0,0
28777,1735,17352,1807,18
28778,950,9497,1030,13
28779,1205,12050,2132,47
28781,1024,10240,98,0
28782,874,8738,572,10
28783,929,9291,177,3
28785,879,8786,734,5
28786,1089,10894,2395,51
28787,1141,11407,2377,38
28789,916,9159,602,5
28790,1181,11815,447,5
28791,1068,10676,1692,33
28792,1288,12880,4901,81
28801,804,8038,1353,27
28803,906,9055,3162,62
28804,807,8068,1890,24
28805,750,7497,1535,29
28806,1014,10143,4467,67
28901,1482,14820,895,17
28902,1088,10883,170,1
28904,1356,13561,1297,32
28905,1536,15361,547,8
28906,1393,13934,2836,45
28909,1096,10955,118,4
