Zip Code,Cases Per 10 000 Residents,Cases Per 100 000 Residents,Cases,Deaths
27411,2113,21133,179,0
27412,276,2757,52,0
27455,1096,10957,3207,71
27501,1360,13600,2915,27
27502,804,8044,3533,11
27503,413,4126,299,1
27504,1746,17457,2860,32
27505,1218,12178,894,16
27507,945,9450,194,3
27508,1504,15043,354,1
27509,2962,29618,2060,39
27510,717,7172,1044,8
27511,806,8061,2753,28
27513,664,6642,3264,25
27514,701,7011,2319,24
27516,656,6555,2902,17
27517,552,5522,1596,17
27518,709,7090,1621,19
27519,603,6034,3630,11
27520,1521,15215,6704,76
27521,1392,13918,999,12
27522,1135,11354,1553,10
27523,868,8684,1114,2
27524,1569,15689,2130,30
27525,1469,14690,2298,5
27526,1144,11437,6199,65
27527,1364,13640,4133,17
27529,1339,13392,7240,78
27530,1128,11278,4543,89
27531,315,3153,21,0
27534,1183,11826,3776,89
27536,1473,14734,2437,47
27537,1298,12977,3298,41
27539,866,8661,2307,8
27540,1038,10383,4073,12
27541,1157,11573,473,2
27542,1300,13004,1312,19
27544,1210,12095,520,4
27545,1495,14947,4545,41
27546,1428,14276,3211,85
27549,1242,12421,3140,39
27551,730,7302,162,3
27553,2670,26700,542,0
27556,0,0,0,0
27557,1311,13110,1208,11
27559,654,6541,190,1
27560,756,7563,2556,14
27562,1218,12182,341,1
27563,934,9337,500,9
27565,1248,12476,3259,49
27569,1523,15227,1370,12
27571,1510,15098,1120,1
27572,832,8324,612,3
27573,1437,14367,1667,58
27574,1068,10681,1634,16
27576,1414,14141,2866,23
27577,1669,16685,4223,57
27581,1082,10819,429,2
27583,1228,12279,863,8
27587,1312,13120,9747,60
27589,1109,11092,924,11
27591,1541,15409,3625,31
27592,1263,12627,2200,11
27596,1382,13819,2584,7
27597,1676,16761,4292,26
27599,NA,NA,0,0
27601,1046,10462,1274,8
27603,1240,12405,6902,45
27604,1260,12602,6019,53
27605,1494,14944,785,19
27606,970,9698,4661,13
27607,901,9008,2736,13
27608,1084,10842,1263,3
27609,1089,10890,4223,28
27610,1623,16227,12074,96
27612,1024,10243,4033,40
27613,908,9075,4240,15
27614,989,9894,3736,23
27615,998,9979,4606,50
27616,1422,14220,7874,34
27617,1048,10481,2051,3
27701,1068,10680,2833,17
27703,1166,11664,7176,34
27704,1346,13457,5316,39
27705,904,9035,4358,86
27707,1006,10058,4752,17
27708,1394,13937,646,0
27709,0,0,0,0
27710,NA,NA,0,0
27712,861,8606,1902,32
27713,810,8095,4382,31
27801,1337,13370,2898,28
27803,1249,12490,2802,34
27804,1432,14318,4187,94
27805,905,9047,342,4
27806,893,8931,219,4
27807,1718,17176,1195,14
27808,1036,10359,258,6
27809,1231,12314,649,10
27810,1162,11624,493,9
27812,1210,12098,357,2
27813,1557,15575,107,0
27814,966,9661,174,2
27816,1230,12301,325,4
27817,1292,12923,1012,9
27818,1127,11269,143,1
27820,860,8597,283,6
27821,0,0,0,0
27822,1462,14618,1336,19
27823,1342,13415,1053,11
27824,948,9481,146,0
27826,827,8273,103,2
27827,0,0,0,0
27828,1475,14749,1334,11
27829,1389,13889,260,1
27830,1025,10251,500,8
27831,1257,12570,452,7
27832,1449,14492,423,8
27834,1581,15807,9118,57
27837,1480,14802,964,4
27839,1016,10157,380,5
27840,1477,14766,79,3
27841,0,0,0,0
27842,669,6685,96,0
27843,1670,16702,159,2
27844,1372,13722,417,7
27845,929,9293,264,11
27846,1473,14728,455,5
27847,672,6723,72,0
27849,1011,10115,150,3
27850,832,8323,620,7
27851,1326,13262,743,10
27852,1129,11291,392,3
27853,0,0,0,0
27855,1006,10057,616,6
27856,1723,17230,2988,36
27857,1212,12117,194,8
27858,1496,14963,8726,23
27860,1343,13434,278,4
27862,741,7407,70,0
27863,1215,12155,1548,27
27864,1528,15281,741,8
27865,1603,16026,321,8
27866,1622,16220,109,2
27869,1647,16474,358,17
27870,1516,15162,4048,71
27871,1263,12629,566,10
27872,0,0,0,0
27874,1194,11939,569,12
27875,1409,14090,72,2
27876,1171,11705,152,4
27880,1601,16006,527,1
27881,0,0,0,0
27882,1485,14848,1184,15
27883,1103,11030,482,8
27884,1385,13851,215,1
27885,3725,37253,320,5
27886,1389,13887,3009,75
27888,1306,13057,366,2
27889,1583,15833,4387,81
27890,1309,13094,314,17
27891,1281,12812,642,9
27892,1512,15115,2179,34
27893,1524,15241,6212,133
27896,1503,15034,3194,40
27897,770,7702,191,1
27909,1120,11202,4614,95
27910,1309,13093,1522,52
27915,897,8971,68,0
27916,1498,14982,83,0
27917,1245,12454,135,6
27919,933,9331,113,1
27920,940,9399,133,0
27921,947,9467,510,7
27922,958,9575,107,4
27923,646,6465,65,0
27924,1057,10573,372,4
27925,1218,12176,511,6
27926,636,6361,126,1
27927,1011,10114,62,0
27928,1091,10911,209,5
27929,795,7953,155,2
27932,1520,15201,1927,36
27935,848,8483,142,3
27936,583,5827,56,1
27937,806,8065,345,6
27938,1126,11259,162,7
27939,834,8338,282,5
27941,985,9851,66,0
27942,716,7158,67,1
27943,0,0,0,0
27944,1052,10515,1290,9
27946,891,8907,97,0
27947,1018,10178,86,1
27948,979,9786,1228,2
27949,901,9012,654,3
27950,536,5360,118,0
27953,1240,12399,123,0
27954,1165,11647,749,3
27956,0,0,0,0
27957,1036,10359,147,7
27958,958,9585,1167,10
27959,1228,12281,302,1
27960,1257,12570,114,0
27962,1217,12166,911,21
27964,505,5054,33,0
27965,851,8511,52,0
27966,631,6314,94,0
27968,0,0,0,0
27969,NA,NA,0,0
27970,1207,12072,389,8
27972,0,0,0,0
27973,931,9310,139,0
27974,778,7782,108,0
27976,966,9660,346,1
27978,0,0,0,0
27979,673,6729,123,0
27980,1417,14169,294,6
27981,1052,10521,196,1
27982,NA,NA,0,0
27983,1185,11850,1262,30
27986,732,7321,194,4
28001,1657,16566,4712,110
28006,1796,17958,206,2
28012,1614,16144,3935,36
28016,1552,15517,2262,35
28018,1459,14589,871,28
28020,1603,16031,398,2
28021,1666,16664,2257,47
28023,1779,17786,2646,31
28025,1525,15246,8455,93
28027,1381,13812,10270,91
28031,1246,12464,3881,29
28032,1616,16159,529,3
28033,1743,17430,592,4
28034,1946,19464,3487,42
28036,1198,11976,2228,17
28037,1534,15339,3668,9
28039,0,0,0,0
28040,1410,14099,1179,18
28043,1634,16342,3536,107
28052,1677,16772,6204,109
28054,1648,16482,6643,107
28056,1572,15724,5617,68
28071,1557,15572,500,5
28073,1634,16340,920,14
28075,1410,14102,2710,18
28077,1059,10592,60,0
28078,1271,12706,8424,67
28079,1411,14113,5637,42
28080,1505,15055,1234,6
28081,1549,15494,4395,52
28083,1601,16010,4154,55
28086,1828,18282,4961,77
28088,2020,20203,619,1
28090,1384,13837,1183,21
28091,1271,12707,301,4
28092,1708,17075,6873,61
28097,1956,19562,1204,5
28098,1581,15810,636,4
28101,0,0,0,0
28103,1545,15450,1757,31
28104,1301,13006,4239,18
28105,1161,11609,5277,78
28107,1705,17052,1403,11
28110,1599,15991,8902,96
28112,1632,16315,4596,62
28114,1344,13438,1220,16
28115,1430,14301,5955,52
28117,1353,13525,6455,23
28119,1335,13349,406,9
28120,1500,14997,3661,48
28124,1505,15053,1063,11
28125,1460,14603,389,3
28127,1915,19146,1464,14
28128,1455,14547,1183,17
28129,1590,15901,963,10
28133,1423,14228,387,7
28134,1461,14606,1731,29
28135,1195,11947,717,7
28137,1291,12907,498,5
28138,1514,15139,1770,34
28139,1538,15382,3117,106
28144,1723,17229,4472,80
28146,1656,16556,5041,72
28147,1904,19043,5004,104
28150,1636,16357,4817,104
28152,1585,15852,4154,60
28159,1996,19962,625,23
28160,1895,18954,766,12
28163,1422,14224,832,3
28164,1514,15142,2349,46
28166,1555,15545,1541,25
28167,1390,13896,337,5
28168,1710,17103,1793,20
28170,1426,14263,1792,45
28173,1259,12588,8056,37
28174,1691,16905,1575,11
28202,1710,17099,2869,3
28203,1556,15564,2974,6
28204,1603,16033,1402,7
28205,1280,12798,6648,70
28206,1488,14885,2278,13
28207,1100,11003,1075,6
28208,1583,15835,6344,57
28209,1186,11860,3090,16
28210,1273,12726,5704,47
28211,1100,11001,3448,73
28212,1456,14556,6239,43
28213,1611,16115,7326,56
28214,1686,16861,6970,45
28215,1588,15884,9600,76
28216,1473,14732,8677,69
28217,1397,13966,4318,24
28223,88,884,26,0
28226,1076,10756,4339,36
28227,1457,14573,8374,70
28262,1430,14301,6259,49
28269,1309,13093,10693,65
28270,981,9809,3416,31
28273,1521,15211,6182,43
28277,998,9981,7211,33
28278,1330,13298,4335,21
28301,1412,14116,2507,76
28303,1057,10569,3666,40
28304,1077,10766,4288,38
28305,1222,12216,615,7
28306,1276,12759,5458,53
28307,941,9408,1458,0
28308,258,2578,19,0
28310,1546,15461,1371,0
28311,1177,11771,4262,38
28312,1326,13258,2456,44
28314,1288,12878,6933,53
28315,1425,14255,1908,23
28318,1474,14741,676,6
28320,1625,16246,1525,32
28323,1278,12779,589,2
28326,1254,12541,2821,14
28327,1375,13747,2519,37
28328,1656,16560,4472,62
28333,1391,13914,1496,30
28334,1755,17551,4610,64
28337,1404,14044,1681,31
28338,1220,12198,588,9
28339,1532,15320,1110,13
28340,1623,16232,1746,41
28341,1346,13465,686,5
28343,1576,15763,248,7
28344,1612,16125,615,7
28345,1547,15471,1964,39
28347,1386,13855,253,1
28348,1348,13481,4883,44
28349,1901,19014,756,17
28350,0,0,0,0
28351,1342,13418,710,7
28352,1547,15472,3923,79
28356,1467,14672,725,7
28357,1216,12159,393,4
28358,1786,17860,6887,129
28360,1834,18342,2745,40
28363,1594,15941,173,1
28364,1673,16730,2544,41
28365,1288,12882,2203,52
28366,1846,18455,955,14
28369,1664,16644,373,8
28371,1379,13790,984,15
28372,1933,19333,2952,40
28373,1344,13440,344,4
28374,1040,10396,1890,52
28375,0,0,0,0
28376,1280,12799,5626,63
28377,1703,17030,2225,38
28379,1476,14757,3819,82
28382,1277,12765,1027,17
28383,1819,18190,1406,22
28384,1762,17617,2192,29
28385,1717,17171,517,3
28386,1935,19347,1178,13
28387,1130,11296,1941,61
28390,1112,11118,2626,22
28391,1296,12955,695,10
28392,1699,16988,265,5
28393,1593,15926,344,6
28394,1131,11306,690,5
28395,1389,13888,372,3
28396,1277,12766,345,8
28398,1661,16606,1279,25
28399,1520,15202,295,3
28401,1241,12411,3014,60
28403,1297,12972,5454,30
28405,1212,12118,4095,35
28409,1058,10576,3711,29
28411,1099,10989,4274,38
28412,1073,10729,4631,57
28420,1212,12119,624,12
28421,931,9314,190,4
28422,1045,10447,909,13
28423,1418,14179,324,3
28425,1391,13909,1761,26
28428,1043,10431,749,3
28429,1258,12585,1078,12
28430,1606,16058,330,6
28431,1801,18009,1215,29
28432,2316,23159,391,4
28433,1289,12894,684,8
28434,965,9654,131,4
28435,1180,11805,346,5
28436,1445,14446,336,4
28438,1783,17832,301,3
28439,1660,16602,256,10
28441,1388,13882,462,5
28442,1384,13841,240,7
28443,1391,13908,3134,27
28444,1370,13696,312,1
28445,1514,15144,1236,18
28447,1327,13268,177,0
28448,929,9293,113,1
28449,628,6282,124,1
28450,1356,13559,325,11
28451,1224,12239,4819,39
28452,2008,20078,103,2
28453,1777,17766,737,7
28454,1172,11722,416,5
28455,1956,19558,336,4
28456,1433,14330,512,9
28457,1218,12181,1572,16
28458,1386,13864,976,16
28460,1477,14771,1571,6
28461,822,8219,1696,18
28462,1052,10518,1511,21
28463,2030,20304,2004,44
28464,1734,17342,432,7
28465,798,7978,665,7
28466,1601,16010,1666,41
28467,1083,10831,1238,20
28468,921,9214,498,3
28469,1194,11937,899,19
28470,1115,11148,1506,47
28472,1573,15728,3151,77
28478,1373,13726,684,7
28479,1606,16065,786,12
28480,1337,13372,367,0
28501,1343,13426,2632,48
28504,1625,16250,3427,53
28508,1290,12902,386,7
28510,998,9981,154,0
28511,764,7643,48,0
28512,922,9217,343,6
28513,1356,13561,1476,5
28515,1256,12561,439,3
28516,981,9814,1232,8
28518,1602,16017,1413,21
28519,0,0,0,0
28520,0,0,0,0
28521,1598,15981,361,9
28523,1500,14996,342,3
28524,0,0,0,0
28525,1466,14657,485,4
28526,1275,12752,306,5
28527,2144,21436,195,2
28528,859,8594,55,0
28529,1623,16227,415,8
28530,1481,14811,1111,16
28531,997,9972,141,3
28532,981,9807,2553,8
28533,NA,NA,0,0
28537,0,0,0,0
28538,1361,13615,458,3
28539,1155,11550,2091,19
28540,1289,12889,6783,76
28542,1095,10950,674,0
28543,710,7102,475,2
28544,1209,12092,680,9
28545,521,5212,209,0
28546,1290,12898,6736,63
28547,1307,13066,1836,0
28551,1412,14118,2018,27
28552,0,0,0,0
28553,670,6705,35,1
28555,1457,14568,686,4
28556,696,6957,81,1
28557,1135,11348,1742,11
28560,1311,13113,3808,61
28561,NA,NA,0,0
28562,1280,12797,4877,55
28570,1168,11681,2661,14
28571,657,6567,206,3
28572,1684,16836,1076,13
28573,1261,12606,312,17
28574,1563,15625,2780,28
28577,555,5546,33,0
28578,1035,10349,734,10
28579,664,6642,53,0
28580,1366,13665,1649,39
28581,0,0,0,0
28582,1299,12993,239,2
28583,NA,NA,0,0
28584,1149,11495,1489,15
28585,1259,12590,528,9
28586,1953,19532,1650,12
28587,0,0,0,0
28590,1578,15781,4202,21
28594,1109,11093,408,4
28601,1723,17228,8603,122
28602,1610,16100,5040,95
28604,1040,10405,671,7
28605,859,8593,357,4
28606,1284,12843,305,3
28607,1075,10747,4032,22
28608,NA,NA,0,0
28609,1450,14496,940,12
28610,1688,16878,1736,19
28611,1084,10838,107,0
28612,1442,14417,2157,45
28613,1642,16418,4147,67
28615,1009,10090,192,1
28617,1224,12240,301,3
28618,903,9032,224,2
28621,1661,16606,1733,39
28622,1103,11031,292,1
28623,1311,13112,225,0
28624,1062,10618,201,4
28625,1506,15061,5867,111
28626,823,8231,248,1
28627,834,8344,128,0
28629,0,0,0,0
28630,1540,15401,3144,29
28631,1660,16604,90,0
28634,1321,13209,698,10
28635,1486,14856,601,8
28636,1620,16197,845,17
28637,2786,27858,442,5
28638,1550,15502,1955,7
28640,1534,15338,740,19
28642,1459,14593,818,11
28643,1019,10195,354,5
28644,975,9745,153,0
28645,1476,14758,7053,74
28646,0,0,0,0
28649,1335,13346,139,1
28650,1628,16278,2185,24
28651,1455,14550,970,14
28654,1261,12605,479,8
28655,1506,15063,8810,103
28657,1220,12196,1179,21
28658,1816,18157,4709,56
28659,1560,15600,3286,61
28660,1378,13784,323,3
28663,1161,11608,84,0
28665,1222,12224,365,4
28667,0,0,0,0
28668,0,0,0,0
28669,1315,13150,413,5
28670,1398,13981,446,6
28672,0,0,0,0
28673,1276,12762,848,6
28675,1405,14048,959,5
28676,1420,14199,491,5
28677,1585,15848,5663,71
28678,1428,14280,753,7
28679,754,7540,160,2
28681,1583,15828,4278,82
28682,1392,13922,154,2
28683,1096,10962,213,3
28684,772,7724,169,1
28685,1289,12893,246,0
28689,1673,16727,278,2
28690,1547,15466,1468,17
28692,782,7815,353,1
28693,1264,12640,214,1
28694,1175,11752,949,16
28697,1517,15169,2034,41
28698,1052,10521,194,1
28701,940,9400,458,4
28702,483,4830,34,0
28704,1373,13729,2994,25
28705,918,9180,660,2
28708,522,5224,70,1
28709,910,9099,211,2
28711,784,7836,1202,34
28712,1064,10644,2097,30
28713,1202,12022,1130,15
28714,1393,13934,2386,28
28715,1011,10107,2778,28
28716,1107,11072,2072,51
28717,1516,15160,224,5
28718,774,7743,47,0
28719,2108,21080,1464,11
28720,0,0,0,0
28721,1088,10878,1185,13
28722,1074,10738,737,13
28723,1084,10841,1273,3
28725,0,0,0,0
28726,1455,14553,507,6
28729,1394,13936,415,2
28730,838,8383,848,10
28731,1300,12998,1208,16
28732,1100,11001,2082,9
28733,0,0,0,0
28734,1289,12887,3683,43
28735,0,0,0,0
28736,986,9865,74,0
28739,936,9357,2064,26
28740,1192,11917,255,0
28741,1241,12408,392,6
28742,1200,11997,340,4
28743,1007,10074,245,7
28745,1371,13712,82,0
28746,983,9834,255,5
28747,703,7032,180,5
28748,1041,10407,1325,18
28749,NA,NA,0,0
28751,1078,10781,403,10
28752,1747,17469,5534,73
28753,1091,10915,1345,21
28754,1193,11935,1059,26
28756,1071,10713,515,4
28757,NA,NA,0,0
28759,1150,11504,910,7
28761,1688,16884,1440,25
28762,1445,14455,1104,12
28763,992,9916,286,2
28766,1298,12975,199,1
28768,1027,10272,814,3
28771,1493,14929,1228,24
28772,1195,11946,232,2
28773,1163,11631,409,10
28774,790,7903,125,3
28775,0,0,0,0
28777,1710,17101,1782,18
28778,929,9294,1010,13
28779,1166,11658,2065,46
28781,1014,10136,97,0
28782,865,8646,563,10
28783,919,9186,175,3
28785,857,8569,716,5
28786,1062,10620,2331,51
28787,1097,10967,2282,38
28789,890,8899,585,5
28790,1166,11656,440,5
28791,1046,10461,1658,33
28792,1261,12614,4803,80
28801,781,7806,1317,26
28803,887,8868,3089,60
28804,784,7841,1835,24
28805,724,7242,1485,28
28806,987,9865,4347,67
28901,1461,14605,885,16
28902,1063,10627,167,1
28904,1297,12973,1247,31
28905,1497,14966,534,8
28906,1373,13727,2795,42
28909,1011,10112,110,4
