ZIP Code,Cases Per 10 000 Residents,Cases Per 100 000 Residents,Cases,Deaths
28387,1120,11203,1920,60
28452,2027,20273,104,2
28777,1699,16986,1765,18
28763,985,9846,282,2
28742,1182,11821,335,4
27957,1029,10289,146,7
28756,1063,10629,507,4
28553,670,6705,35,1
28693,1246,12463,211,1
28223,88,884,26,0
27858,1488,14879,8655,23
28754,1174,11742,1036,26
28533,NA,NA,0,0
27946,891,8907,97,0
27827,0,0,0,0
28624,1051,10512,199,4
28594,1109,11093,408,4
27942,716,7158,67,1
27701,1059,10589,2805,16
28457,1212,12118,1556,16
28451,1216,12157,4765,38
28557,1129,11289,1722,11
28736,986,9865,73,0
28454,1167,11665,414,5
28135,1190,11897,710,7
27268,1988,19882,337,0
28025,1518,15179,8398,92
27916,1462,14621,81,0
28775,0,0,0,0
27956,0,0,0,0
27826,827,8273,103,2
27508,1504,15043,352,1
28615,993,9931,187,1
28382,1268,12678,1015,17
28762,1427,14271,1085,12
28552,0,0,0,0
28723,1073,10730,1253,3
27841,0,0,0,0
28719,2107,21066,1463,11
27260,1187,11870,3050,49
28209,1181,11810,3072,16
28645,1465,14649,6976,74
28583,NA,NA,0,0
28698,1047,10466,193,1
28805,714,7144,1457,27
27314,923,9227,105,1
28374,1037,10368,1884,51
28401,1237,12369,2995,60
27371,1459,14592,1135,16
28207,1092,10921,1066,6
28519,0,0,0,0
28345,1535,15352,1943,39
27313,1063,10634,775,26
27960,1257,12570,113,0
27344,1339,13385,2582,37
28001,1649,16488,4676,110
28088,2010,20105,615,1
28579,664,6642,53,0
27948,970,9698,1214,2
27571,1496,14963,1105,1
28654,1266,12658,481,8
28725,0,0,0,0
28464,1718,17182,428,7
28214,1676,16764,6908,44
28504,1619,16188,3402,53
28405,1209,12085,4075,35
28676,1414,14141,487,5
27305,1287,12871,204,1
27592,1256,12558,2181,10
28312,1311,13111,2415,43
28731,1293,12933,1199,16
27843,1649,16490,156,2
28766,1278,12779,195,1
27016,1486,14863,250,4
28480,1337,13372,366,0
28127,1907,19067,1455,14
28425,1385,13846,1748,26
27831,1254,12542,450,7
28341,1329,13287,675,5
28092,1697,16965,6795,60
28422,1030,10297,894,13
27829,1378,13782,258,1
28532,972,9719,2514,8
27258,1211,12106,937,8
28626,810,8097,243,1
27349,1373,13726,803,6
28586,1939,19390,1634,12
28349,1876,18761,742,17
27605,1491,14906,783,19
27921,941,9411,505,7
27054,1699,16986,443,5
28227,1450,14498,8310,68
27553,2650,26502,538,0
28650,1619,16188,2165,23
28458,1374,13736,964,15
28377,1698,16984,2214,38
28337,1397,13968,1666,31
28445,1511,15107,1230,18
28315,1420,14202,1893,23
28338,1207,12073,580,9
28609,1433,14326,925,12
28749,NA,NA,0,0
27880,1591,15915,522,1
27954,1160,11600,743,3
28782,858,8584,559,10
27563,924,9243,491,9
28278,1326,13261,4315,21
28512,922,9217,340,6
28526,1254,12542,299,5
27106,1090,10903,5602,65
28604,1033,10327,666,7
28771,1486,14856,1220,24
28129,1583,15835,955,10
28320,1619,16192,1519,32
27576,1399,13987,2825,23
27203,1578,15784,3453,60
28781,1003,10031,96,0
27517,548,5480,1580,17
27577,1660,16602,4186,57
28516,970,9702,1211,8
27864,1524,15239,735,7
28138,1509,15087,1759,32
28435,1180,11805,346,5
28103,1534,15345,1741,31
27606,965,9650,4626,13
27884,1385,13851,214,1
28469,1179,11790,882,19
28556,696,6957,80,1
28584,1145,11448,1478,15
28685,1279,12788,244,0
27212,2569,25688,411,1
27263,1280,12796,2856,45
28012,1605,16049,3896,36
28906,1369,13687,2778,41
28642,1452,14521,810,10
27530,1121,11208,4507,89
27889,1567,15670,4316,80
27958,943,9427,1137,9
27370,1477,14765,2159,38
27252,808,8083,183,2
28396,1254,12542,336,8
27316,1351,13513,967,16
28720,0,0,0,0
28539,1142,11422,2056,19
27852,1109,11089,383,3
28364,1662,16618,2521,41
27523,866,8661,1107,2
28613,1631,16307,4112,64
28789,881,8808,577,5
28212,1449,14491,6194,42
28208,1575,15755,6293,56
27406,1222,12221,7425,124
27524,1559,15585,2109,27
28018,1449,14488,861,28
27298,1226,12261,1280,13
27311,1289,12888,415,4
27103,1141,11405,4114,47
27816,1230,12301,324,4
27376,1198,11979,1184,21
27817,1285,12846,999,9
28803,879,8793,3054,58
27709,0,0,0,0
27281,981,9811,364,4
27607,895,8945,2710,13
27857,1205,12055,193,8
28147,1897,18970,4971,102
27107,1314,13139,6889,60
28398,1642,16423,1260,24
27610,1612,16125,11965,95
27526,1134,11339,6126,65
28394,1116,11159,680,5
28411,1095,10945,4249,37
27980,1402,14024,291,6
27377,1396,13963,1340,12
28137,1285,12855,494,4
28732,1091,10905,2061,9
27053,944,9442,298,3
28607,1066,10659,3995,22
28555,1431,14313,673,4
28718,774,7743,47,0
27944,1037,10368,1268,8
28684,763,7632,166,1
28740,1187,11870,252,0
28670,1389,13886,442,6
28114,1335,13350,1206,16
28527,2110,21105,191,2
27306,1625,16249,966,21
28537,0,0,0,0
28741,1234,12344,387,6
28333,1380,13801,1478,30
28393,1574,15741,340,6
28702,469,4688,33,0
28640,1525,15255,733,19
27970,1192,11917,383,8
27249,1244,12437,1661,19
27860,1343,13434,277,4
27028,1397,13970,3917,44
28713,1183,11829,1104,14
27011,1445,14452,782,7
28636,1608,16082,834,17
28112,1625,16251,4560,60
27357,1427,14270,1188,21
28605,847,8472,351,4
28441,1385,13852,461,5
27599,NA,NA,0,0
27920,940,9399,133,0
28352,1537,15369,3888,78
28164,1504,15045,2324,46
28792,1251,12514,4749,80
27105,1372,13716,5512,52
28034,1931,19307,3448,40
28159,1990,19898,622,22
27024,1532,15319,411,4
27315,897,8972,192,0
27862,720,7196,68,0
27320,1203,12030,4679,59
28697,1503,15034,2011,41
27949,896,8956,648,3
28308,258,2578,19,0
27847,663,6629,71,0
27863,1204,12044,1526,27
28077,1059,10592,59,0
28806,978,9779,4287,67
28226,1073,10727,4315,36
28334,1741,17410,4564,62
28694,1165,11652,936,16
27510,716,7158,1041,8
27708,1394,13937,646,0
28383,1805,18047,1392,22
28447,1327,13268,177,0
28714,1376,13764,2349,28
28669,1312,13118,411,5
27915,884,8839,67,0
28905,1491,14910,529,8
27519,601,6006,3601,11
28513,1343,13432,1454,5
28327,1364,13643,2493,36
27973,924,9243,138,0
28745,1355,13545,81,0
28273,1516,15156,6145,43
28027,1376,13758,10191,90
28385,1700,17005,511,3
28757,NA,NA,0,0
27583,1219,12193,855,8
28761,1665,16649,1414,25
28551,1394,13943,1989,27
28456,1427,14274,509,9
28545,519,5187,208,0
27925,1201,12008,500,6
27052,1316,13160,1324,26
28091,1266,12665,298,4
27613,901,9007,4190,15
27531,300,3003,20,0
27217,1697,16970,6637,108
27527,1358,13577,4105,16
28759,1133,11326,891,7
28056,1561,15606,5555,66
28455,1944,19441,334,4
27870,1507,15072,4014,69
28538,1352,13525,452,3
28779,1149,11493,2024,46
28901,1452,14522,877,15
27503,413,4126,298,1
28020,1587,15869,391,2
28463,2024,20243,1997,44
27597,1658,16580,4227,26
28617,1220,12199,299,3
28120,1492,14919,3628,47
27574,1061,10609,1616,16
28743,999,9992,242,7
27501,1348,13483,2877,27
27893,1513,15133,6151,130
27557,1300,13002,1198,11
28631,1660,16604,89,0
27929,795,7953,155,2
27299,1764,17644,927,8
27950,531,5314,116,0
27876,1155,11550,149,4
27355,1023,10232,327,2
27549,1235,12349,3115,39
28547,1281,12806,1776,0
28663,1147,11469,82,0
27205,1425,14252,4924,54
28748,1034,10336,1311,18
28339,1520,15195,1098,12
27041,1322,13217,1060,9
28712,1052,10517,2066,28
27208,1360,13601,230,3
28144,1712,17121,4425,79
28431,1796,17965,1211,29
28902,1056,10563,165,1
28105,1155,11551,5238,78
28448,929,9293,113,1
28206,1483,14826,2260,12
27986,721,7208,191,4
28097,1935,19350,1185,5
28363,1576,15755,170,1
28668,0,0,0,0
28376,1275,12747,5587,62
27209,2053,20525,852,42
27830,1019,10189,495,8
27581,1077,10768,426,2
28705,908,9082,651,1
27562,1200,12003,335,1
27235,1237,12372,566,13
28610,1670,16702,1710,19
27572,821,8215,601,3
28531,990,9901,140,3
27891,1273,12732,638,9
27546,1419,14187,3183,85
28582,1272,12719,232,2
28542,1093,10934,672,0
27928,1070,10699,202,5
27312,617,6165,1369,26
27874,1183,11834,564,12
27127,1370,13698,5275,29
27511,801,8008,2726,28
27839,1005,10049,372,5
28216,1466,14659,8611,68
28375,0,0,0,0
27823,1334,13338,1042,11
28655,1492,14915,8688,103
27520,1513,15130,6651,75
28521,1589,15892,359,9
28570,1162,11623,2637,14
28540,1279,12788,6701,74
27043,1180,11798,760,9
27356,1247,12468,438,8
27326,1273,12730,470,2
28134,1455,14547,1719,29
28585,1245,12446,519,9
27325,1369,13692,1051,13
28365,1276,12759,2177,51
28434,951,9506,129,4
28530,1480,14798,1106,16
27828,1467,14672,1325,11
28510,985,9851,152,0
28525,1451,14506,480,4
28683,1096,10962,212,3
28468,916,9158,494,3
28778,915,9146,988,12
27560,751,7512,2531,14
28304,1066,10655,4225,38
27502,798,7985,3493,11
27301,1429,14293,1432,22
28210,1269,12686,5671,46
28052,1664,16639,6127,106
27569,1520,15205,1366,11
28460,1469,14686,1555,6
28909,1002,10019,107,4
27897,758,7580,187,1
28443,1384,13842,3112,27
27358,914,9142,1459,8
28310,1544,15438,1368,0
28689,1667,16667,277,2
28721,1078,10777,1171,12
28438,1759,17595,297,3
27844,1375,13755,418,7
27231,732,7324,150,0
27809,1224,12238,643,10
27504,1731,17310,2825,31
27022,926,9259,140,3
28560,1302,13019,3766,61
27591,1530,15298,3587,30
27922,949,9485,105,4
27341,1187,11873,691,4
27968,0,0,0,0
28520,0,0,0,0
28753,1071,10711,1316,20
27983,1178,11784,1253,30
28373,1324,13245,338,4
28730,826,8264,832,10
27812,1200,11996,354,2
27804,1418,14180,4135,94
28511,764,7643,48,0
28606,1280,12801,303,3
28277,994,9939,7158,33
27505,1210,12096,884,15
27978,0,0,0,0
28036,1194,11938,2215,17
28717,1482,14820,218,5
27046,1070,10701,209,2
28450,1348,13475,323,11
27507,945,9450,194,3
27923,646,6465,64,0
27885,3714,37136,319,5
28470,1106,11059,1487,46
28303,1046,10460,3619,38
27545,1488,14884,4514,41
28083,1594,15937,4124,53
28734,1268,12683,3605,41
27947,994,9941,84,1
28372,1929,19287,2942,40
28461,820,8199,1687,17
27943,0,0,0,0
28660,1366,13656,319,3
27023,1097,10967,1401,6
28634,1311,13114,691,10
28529,1603,16030,407,7
27845,929,9293,264,11
28704,1359,13591,2953,25
28386,1930,19298,1171,12
27609,1082,10823,4181,28
27025,1207,12072,1342,32
27615,991,9914,4564,50
28174,1684,16841,1564,11
27410,922,9223,5254,56
28715,1001,10008,2731,28
27542,1293,12934,1299,19
28371,1372,13719,972,15
27832,1439,14389,419,8
28079,1405,14051,5594,41
27924,1057,10573,371,4
28635,1481,14807,597,8
27051,1248,12477,1034,8
28433,1284,12837,680,8
27265,1180,11803,5906,65
28747,695,6953,175,5
27295,1501,15014,5884,73
28379,1466,14657,3782,80
28343,1563,15635,245,7
27926,631,6310,124,1
27871,1265,12651,565,10
27936,583,5827,56,1
28436,1432,14317,331,4
27919,925,9249,112,1
27540,1031,10311,4029,12
27853,0,0,0,0
28358,1778,17782,6849,129
28133,1415,14154,384,6
27012,1307,13069,3784,56
27820,848,8475,279,6
28627,828,8279,127,0
27972,0,0,0,0
28453,1752,17525,725,7
28790,1166,11656,440,4
28348,1330,13300,4795,43
28442,1384,13841,240,7
28110,1588,15878,8818,91
28307,938,9383,1453,0
28432,2310,23100,389,3
28037,1524,15243,3633,9
28160,1870,18705,751,12
27207,1164,11640,443,2
27055,1554,15543,2257,32
27284,1276,12763,7173,96
27455,1087,10868,3173,71
28205,1276,12761,6613,70
27856,1713,17132,2964,36
27703,1161,11605,7120,34
27882,1478,14785,1172,15
27818,1095,10954,139,1
27529,1332,13321,7174,78
28528,859,8594,55,0
27565,1239,12392,3229,49
27707,1001,10007,4707,17
27910,1307,13067,1517,52
27890,1309,13094,314,17
27233,1190,11900,434,4
28667,0,0,0,0
27014,1588,15883,152,5
28412,1068,10685,4592,56
28651,1449,14490,964,14
27018,1220,12200,1003,9
27019,1127,11266,477,1
27705,901,9015,4334,86
27614,983,9828,3704,23
