ZIP Code,Cases Per 10 000 Residents,Cases Per 100 000 Residents,Cases,Deaths
28546,1321,13207,6863,63
28167,1423,14227,344,5
28039,0,0,0,0
27866,1607,16071,108,2
28098,1601,16010,642,4
28679,792,7917,168,2
28166,1582,15819,1561,25
27283,1345,13447,401,5
28571,653,6535,205,3
28016,1585,15847,2302,35
27892,1534,15338,2203,34
27982,NA,NA,0,0
27937,832,8324,354,6
28117,1371,13708,6526,25
28202,1728,17278,2895,3
28170,1455,14551,1818,46
28637,2836,28364,449,5
28204,1606,16056,1403,7
28608,NA,NA,0,0
28515,1282,12821,444,3
28021,1711,17111,2299,47
28623,1311,13112,225,0
27617,1060,10599,2068,3
27888,1302,13022,365,2
28612,1462,14625,2180,45
28665,1226,12257,366,4
28032,1653,16528,537,3
28306,1305,13048,5554,54
28075,1426,14264,2735,18
28791,1065,10651,1684,33
28270,990,9904,3442,31
28421,941,9412,192,4
27551,748,7483,165,3
28602,1632,16324,5096,100
27587,1321,13210,9787,61
28904,1350,13498,1287,31
28524,0,0,0,0
28033,1791,17906,602,4
27310,1020,10196,873,4
28314,1309,13094,7024,53
28301,1429,14291,2532,77
28675,1437,14372,978,5
27030,1603,16025,6032,132
27521,1414,14142,1011,12
27805,918,9180,346,4
27536,1502,15019,2472,49
27939,849,8487,286,5
27896,1518,15185,3221,40
27340,0,0,0,0
28690,1587,15869,1496,17
28711,807,8066,1230,34
27514,717,7170,2355,24
27027,1150,11501,462,19
28787,1130,11300,2337,38
27851,1371,13709,767,10
27822,1479,14793,1349,20
27525,1499,14986,2328,5
28659,1579,15790,3318,61
28709,923,9229,213,2
28006,1849,18486,210,2
27824,955,9545,147,0
28357,1244,12438,401,5
27243,896,8960,418,4
28139,1573,15730,3167,107
28387,1146,11459,1964,61
28452,2008,20078,103,2
28777,1731,17313,1799,18
28763,1030,10300,295,2
28742,1217,12174,345,4
27957,1057,10571,150,7
28756,1094,10943,522,4
28553,690,6897,36,1
28693,1299,12995,220,1
28223,88,884,26,0
27858,1511,15109,8789,23
28754,1221,12207,1077,26
28533,NA,NA,0,0
27946,918,9183,100,0
27827,0,0,0,0
28624,1072,10724,203,4
28594,1120,11202,412,4
27942,769,7692,72,1
27701,1074,10737,2844,18
28457,1238,12375,1589,16
28451,1250,12504,4901,39
28557,1163,11630,1774,11
28736,1027,10270,76,0
28454,1195,11947,424,5
28135,1210,12098,722,7
27268,1994,19941,338,0
28025,1544,15438,8541,94
27916,1516,15162,84,0
28775,0,0,0,0
27956,0,0,0,0
27826,835,8353,104,2
27508,1543,15427,361,1
28615,1030,10303,194,1
28382,1300,13003,1041,17
28762,1477,14770,1123,12
28552,0,0,0,0
28723,1114,11141,1301,3
27841,0,0,0,0
28719,2112,21123,1467,11
27260,1220,12196,3134,50
28209,1195,11952,3109,16
28645,1501,15008,7147,125
28583,NA,NA,0,0
28698,1063,10629,196,1
28805,746,7463,1522,29
27314,967,9666,110,1
28374,1048,10484,1905,52
28401,1262,12621,3056,63
27371,1480,14798,1151,17
28207,1106,11064,1080,6
28519,0,0,0,0
28345,1566,15661,1982,39
27313,1107,11073,807,26
27960,1313,13126,118,0
27344,1355,13546,2613,37
28001,1683,16827,4772,118
28088,2040,20399,624,1
28579,664,6642,53,0
27948,987,9866,1235,2
27571,1527,15274,1128,1
28654,1263,12632,480,9
28725,0,0,0,0
28464,1742,17423,434,7
28214,1710,17099,7046,45
28504,1650,16497,3467,53
28405,1227,12269,4137,36
28676,1434,14344,494,5
27305,1287,12871,204,1
28312,1362,13616,2508,45
27592,1279,12788,2221,11
28731,1309,13095,1214,16
27843,1702,17019,161,2
28766,1337,13368,204,1
27016,1587,15874,267,4
28480,1355,13555,371,0
28127,1934,19342,1476,14
28425,1413,14131,1784,27
27831,1263,12625,453,7
28341,1362,13622,692,5
28092,1738,17377,6960,61
28422,1059,10585,919,13
27829,1394,13942,261,1
28532,1004,10036,2596,9
27258,1253,12532,970,8
28626,843,8431,253,1
27349,1395,13949,816,6
28586,1978,19782,1667,12
28349,1944,19444,769,18
27605,1502,15020,789,19
27921,965,9653,518,7
27054,1748,17485,456,5
28227,1474,14740,8449,70
27553,2660,26601,540,1
28650,1655,16547,2213,25
28458,1415,14149,993,16
28377,1721,17214,2244,40
28337,1422,14220,1696,31
28315,1453,14532,1937,24
28445,1530,15303,1246,18
28338,1232,12323,592,9
28609,1487,14868,960,12
27880,1619,16189,531,1
28749,NA,NA,0,0
27954,1176,11756,753,3
28782,872,8722,568,10
27563,964,9639,512,9
28278,1346,13464,4381,22
28512,946,9461,349,6
28526,1300,13003,310,5
27106,1116,11158,5733,65
28604,1050,10498,677,7
28771,1515,15149,1244,27
28129,1617,16166,975,10
28320,1629,16288,1528,33
27576,1434,14344,2897,24
27203,1615,16146,3532,60
28781,1024,10240,98,0
27517,558,5577,1608,17
27577,1692,16919,4266,58
27864,1551,15509,748,8
28516,1003,10030,1252,8
28138,1536,15362,1791,34
28435,1194,11941,350,5
28103,1563,15627,1773,32
27606,982,9819,4707,13
28469,1226,12258,917,20
27884,1411,14110,218,1
28556,730,7304,84,4
28584,1174,11735,1515,15
28685,1300,12998,248,1
27212,2613,26125,418,1
27263,1326,13257,2959,47
28012,1640,16399,3981,38
28906,1390,13904,2822,45
28642,1484,14844,828,11
27530,1138,11382,4577,90
27889,1611,16106,4436,82
27958,992,9925,1197,10
27370,1524,15237,2228,40
27252,808,8083,183,2
28396,1310,13102,351,8
27316,1368,13681,979,17
28720,0,0,0,0
27852,1144,11436,395,4
28539,1190,11900,2142,20
28364,1692,16922,2567,41
27523,880,8801,1125,2
28613,1659,16593,4184,69
28789,908,9083,595,5
28212,1473,14730,6296,43
28208,1607,16067,6418,57
27406,1263,12633,7675,126
27524,1592,15918,2154,31
28018,1481,14807,880,27
27298,1270,12701,1326,13
27311,1342,13416,432,4
27103,1171,11713,4225,48
27816,1238,12377,326,4
27376,1223,12232,1209,23
27817,1314,13141,1022,9
28803,901,9006,3128,62
27709,0,0,0,0
27281,1000,10000,371,4
27607,910,9104,2758,13
27857,1224,12242,196,8
28147,1929,19291,5055,104
27107,1343,13425,7039,63
28398,1681,16814,1290,25
27610,1638,16375,12151,97
27526,1154,11541,6235,66
28394,1149,11487,700,5
28411,1110,11103,4310,38
27980,1422,14217,295,6
27377,1454,14536,1395,12
28137,1319,13193,507,5
28732,1118,11175,2112,9
27053,1011,10108,319,4
28607,1086,10864,4072,22
28555,1478,14781,695,4
27944,1066,10662,1304,12
28718,824,8237,50,0
28684,800,8000,174,1
28740,1234,12341,262,0
28670,1411,14106,449,6
28114,1370,13704,1238,16
28527,2188,21878,198,2
27306,1648,16484,980,21
28537,0,0,0,0
28741,1266,12663,397,6
28333,1407,14072,1507,30
28393,1620,16204,350,6
28702,483,4830,34,0
28640,1569,15692,754,19
27970,1220,12197,392,8
27249,1286,12864,1718,19
27860,1358,13579,280,4
27028,1448,14480,4060,46
27011,1486,14859,804,7
28713,1245,12450,1162,15
28636,1651,16506,856,17
28112,1659,16586,4654,64
27357,1456,14559,1212,21
28605,869,8689,360,4
28441,1400,14002,466,5
27599,NA,NA,0,0
27920,940,9399,133,0
28352,1565,15649,3959,79
28164,1535,15349,2371,48
28792,1282,12817,4864,81
27105,1408,14077,5657,54
28034,1978,19783,3533,43
27024,1547,15468,415,4
28159,2006,20058,627,23
27315,925,9252,198,1
27862,741,7407,70,0
27320,1244,12436,4837,59
28697,1536,15356,2054,41
27949,916,9164,663,3
28308,258,2578,19,0
27847,682,6816,73,0
27863,1232,12320,1561,27
28077,1077,10772,60,0
28226,1088,10881,4377,37
28806,1010,10100,4428,67
28334,1775,17746,4652,65
28694,1204,12038,967,16
27510,721,7213,1049,8
27708,1381,13808,640,0
28447,1319,13193,176,0
28383,1838,18385,1418,24
28714,1416,14163,2417,28
28669,1328,13278,416,5
27915,910,9103,69,0
28905,1536,15361,545,8
27519,612,6121,3670,11
28513,1376,13755,1489,5
28327,1393,13933,2546,37
27973,965,9645,144,0
28745,1388,13880,83,0
28273,1540,15396,6242,44
28027,1402,14020,10385,92
28385,1734,17338,521,3
28757,NA,NA,0,0
27583,1245,12450,873,9
28761,1712,17120,1454,25
28551,1428,14280,2037,28
28456,1447,14470,516,9
28545,521,5212,209,0
27925,1249,12488,520,7
27052,1340,13398,1348,28
28091,1296,12962,305,4
27613,919,9192,4276,15
27531,315,3153,21,0
27217,1741,17409,6809,109
27527,1380,13802,4173,17
28759,1172,11720,922,7
28056,1595,15952,5678,69
28455,1967,19674,338,4
28538,1391,13914,465,3
27870,1531,15312,4078,71
28779,1200,11999,2113,47
28901,1482,14820,895,17
27503,415,4154,300,1
28020,1636,16356,403,2
28463,2043,20426,2015,45
27597,1693,16926,4315,27
28617,1248,12485,306,3
28120,1527,15273,3714,48
27574,1083,10832,1650,16
28743,1020,10198,247,7
27501,1383,13830,2951,29
27893,1544,15440,6276,135
27557,1312,13121,1209,11
28631,1716,17164,92,0
27929,806,8055,157,2
27299,1797,17967,944,10
27950,559,5589,122,0
27876,1186,11860,153,4
27355,1051,10513,336,2
27549,1260,12599,3178,39
28547,1381,13809,1915,0
28663,1203,12028,86,0
27205,1463,14631,5055,56
28748,1066,10659,1352,18
28339,1560,15596,1127,14
27041,1397,13965,1120,9
28712,1079,10787,2119,31
27208,1384,13838,234,3
28144,1745,17453,4511,81
28431,1808,18083,1219,31
28902,1095,10948,171,1
28105,1176,11756,5331,78
28448,946,9457,115,1
28206,1513,15127,2306,14
27986,743,7434,197,4
28097,1995,19954,1222,5
28363,1613,16126,174,1
28668,0,0,0,0
28376,1298,12979,5689,64
27209,2093,20935,869,43
27581,1097,10971,434,2
27830,1040,10395,505,8
28705,935,9347,670,2
27562,1240,12397,346,1
27235,1268,12678,580,13
28610,1724,17240,1765,19
27572,843,8434,617,3
28531,997,9972,141,3
27891,1285,12852,644,9
27546,1446,14459,3244,86
28582,1338,13377,244,2
28542,1097,10966,674,0
27928,1123,11229,212,5
27312,631,6314,1402,26
27874,1192,11918,568,12
27127,1397,13973,5381,29
27511,816,8161,2778,29
27839,1048,10481,388,5
28216,1489,14890,8747,72
27823,1363,13633,1065,11
28375,0,0,0,0
28655,1534,15336,8933,104
27520,1537,15371,6757,78
28521,1611,16113,364,9
28570,1192,11923,2705,14
28540,1311,13113,6871,77
27043,1245,12450,802,9
27356,1315,13151,462,8
27326,1316,13164,486,2
28134,1477,14767,1745,29
28585,1285,12854,536,9
27325,1402,14018,1076,13
28365,1299,12993,2217,53
28434,973,9727,132,4
28530,1495,14945,1117,16
27828,1483,14827,1339,11
28510,992,9916,153,0
28525,1478,14778,489,4
28683,1112,11117,215,3
28468,936,9362,505,3
28778,946,9460,1022,13
27560,766,7661,2581,15
28304,1097,10973,4351,38
27502,814,8140,3561,11
27301,1478,14782,1481,22
28210,1285,12851,5745,48
28052,1707,17065,6284,112
27569,1530,15305,1375,12
28460,1509,15093,1598,6
28909,1086,10861,116,4
27897,782,7823,193,1
28443,1409,14086,3167,28
28310,1554,15540,1377,0
27358,949,9492,1515,8
28689,1685,16847,280,3
28721,1103,11025,1198,13
28438,1813,18128,306,3
27844,1379,13787,419,7
27231,762,7617,156,1
27809,1239,12391,651,10
27504,1770,17696,2888,34
27022,979,9788,148,3
28560,1339,13386,3872,63
27591,1557,15575,3652,31
27922,967,9666,107,4
27341,1225,12251,713,4
27968,0,0,0,0
28520,0,0,0,0
28753,1108,11078,1361,21
27983,1194,11944,1270,30
28373,1356,13558,346,5
28730,865,8651,871,10
27812,1210,12098,357,2
27804,1455,14547,4242,95
28511,764,7643,48,0
28606,1301,13012,308,3
28277,1011,10110,7281,33
27505,1240,12397,906,16
27978,0,0,0,0
28036,1215,12154,2255,17
28717,1564,15636,230,5
27046,1126,11265,220,2
28450,1352,13517,324,11
27507,950,9498,195,3
27923,667,6667,66,0
27885,3702,37020,318,5
28470,1133,11334,1524,48
28303,1074,10743,3717,41
27545,1510,15099,4579,43
28083,1626,16258,4207,57
28734,1315,13151,3738,43
27947,1006,10059,85,1
28372,1945,19451,2967,40
28461,836,8360,1720,20
27943,0,0,0,0
28660,1391,13913,325,3
27023,1118,11178,1428,6
28634,1349,13494,711,11
28529,1662,16621,422,8
27845,933,9328,265,11
28704,1404,14037,3050,25
28386,1959,19595,1189,13
27609,1098,10981,4242,29
27025,1246,12458,1385,32
27615,1007,10072,4637,50
28174,1713,17131,1591,11
28715,1046,10458,2854,28
27410,949,9493,5408,56
27542,1322,13223,1328,19
28371,1423,14227,1008,17
27832,1456,14560,424,8
28079,1433,14332,5706,42
27924,1074,10744,377,4
28635,1503,15030,606,9
27051,1278,12779,1059,9
28433,1297,12970,687,8
27265,1210,12105,6057,68
28747,735,7350,185,5
27295,1540,15396,6034,77
28379,1492,14920,3850,82
28343,1583,15826,248,8
27926,646,6463,127,1
27871,1288,12875,575,11
27936,583,5827,56,1
28436,1471,14706,340,4
27919,941,9414,114,1
27540,1051,10513,4108,13
27853,0,0,0,0
28358,1795,17953,6915,132
28133,1449,14486,393,7
27012,1328,13280,3845,59
27820,866,8657,285,6
28627,841,8409,129,0
27972,0,0,0,0
28453,1813,18129,750,7
28790,1181,11815,446,5
28348,1375,13750,4957,45
28442,1390,13899,241,7
28110,1620,16202,8998,97
28307,948,9480,1468,0
28432,2340,23397,394,4
28037,1558,15579,3713,9
28160,1928,19278,774,12
27207,1190,11902,453,2
27055,1585,15853,2302,32
27284,1308,13082,7352,100
27455,1110,11104,3242,71
28205,1293,12935,6703,71
27856,1743,17433,3016,36
27703,1181,11806,7243,34
27882,1518,15176,1203,15
27818,1135,11348,144,1
27529,1361,13607,7328,79
28528,891,8906,57,0
27565,1274,12737,3319,49
27707,1020,10199,4797,17
27890,1314,13136,315,18
27910,1316,13162,1528,52
27233,1239,12394,452,4
28667,0,0,0,0
27014,1661,16614,159,5
28412,1092,10917,4692,59
27018,1243,12432,1022,10
28651,1469,14685,977,15
27019,1169,11691,495,2
27705,917,9175,4411,86
27614,995,9950,3750,23
