ZIP Code,Cases Per 10 000 Residents,Cases Per 100 000 Residents,Cases,Deaths
27330,1460,14604,5773,63
28043,1611,16114,3460,104
28638,1541,15406,1935,7
27516,649,6492,2864,17
27608,1067,10670,1238,3
28328,1645,16448,4433,62
27047,1251,12510,160,2
27537,1284,12835,3250,41
27401,1234,12339,2495,29
27040,1070,10700,1407,13
28078,1261,12608,8331,66
27541,1147,11474,464,2
27966,631,6314,93,0
27017,1620,16202,1539,20
27360,1431,14306,6914,82
28086,1811,18108,4887,75
28203,1545,15448,2946,6
28622,1099,10993,290,1
27849,984,9845,146,3
28449,633,6333,124,1
27601,1035,10347,1256,8
28340,1616,16158,1735,40
28462,1032,10322,1477,20
27020,1607,16071,981,10
28213,1600,15995,7252,56
28508,1284,12835,383,7
28311,1161,11610,4185,35
28124,1495,14954,1049,10
28677,1568,15679,5584,70
27869,1634,16336,354,17
27405,1236,12361,6491,64
27214,1233,12327,1448,16
27927,1011,10114,62,0
28428,1033,10333,738,3
27407,1164,11638,5800,76
28344,1610,16099,614,7
27379,1232,12316,746,25
27974,778,7782,107,0
27350,1171,11708,879,10
28360,1821,18215,2722,37
28390,1088,10875,2555,19
27518,705,7050,1605,19
27814,955,9550,172,2
28430,1586,15864,326,5
27935,836,8363,140,3
27965,851,8511,52,0
28326,1233,12331,2760,13
28305,1206,12056,604,7
28423,1409,14092,322,3
28581,0,0,0,0
27813,1557,15575,107,0
28773,1155,11545,405,10
28090,1367,13673,1163,20
27981,1041,10413,194,1
28031,1233,12329,3828,28
28733,0,0,0,0
28478,1359,13585,676,7
27288,1184,11842,2793,64
28080,1485,14846,1211,6
28729,1373,13734,409,2
27713,803,8028,4335,30
28726,1432,14323,498,6
27953,1240,12399,123,0
28392,1680,16795,261,5
28543,686,6860,454,2
27291,1118,11183,172,0
28657,1206,12060,1159,20
28465,783,7833,649,7
28578,1026,10264,723,9
28681,1568,15676,4226,80
28752,1718,17177,5411,69
27704,1334,13338,5251,38
28618,895,8952,222,2
27710,NA,NA,0,0
28168,1685,16854,1759,19
28774,790,7903,124,3
27522,1132,11317,1545,10
28682,1365,13649,150,2
28625,1492,14925,5800,105
27007,1344,13436,287,1
27282,1099,10990,1824,27
27855,986,9861,602,6
27412,265,2651,50,0
28678,1405,14052,738,7
27244,1718,17184,2794,27
28399,1489,14891,288,3
27872,0,0,0,0
27589,1089,10888,905,11
27909,1105,11048,4525,94
27834,1564,15639,8993,57
27616,1411,14113,7799,34
28125,1441,14415,383,3
28150,1622,16224,4753,101
27045,1412,14119,1353,11
27302,1150,11498,3714,23
27917,1236,12362,134,6
27534,1171,11713,3727,88
27559,644,6437,185,1
27248,1233,12327,596,6
27807,1683,16830,1168,13
27048,1096,10964,976,12
28783,919,9186,175,3
27603,1229,12291,6819,45
28211,1089,10895,3405,73
28356,1449,14489,712,6
28590,1559,15593,4140,21
28804,775,7746,1805,24
28351,1315,13152,693,6
28479,1596,15962,778,12
28577,504,5042,30,0
27938,1112,11119,159,7
28104,1289,12889,4185,18
28323,1273,12735,583,2
28708,515,5149,69,1
27837,1474,14740,959,4
27317,1418,14178,2531,32
28071,1551,15510,496,4
28746,976,9756,252,5
27215,1355,13555,6085,79
28573,1232,12323,305,17
28081,1540,15402,4351,51
27801,1324,13235,2853,28
28350,0,0,0,0
27976,946,9464,337,1
28115,1416,14156,5880,51
28644,949,9490,149,0
27229,1694,16941,680,18
28101,0,0,0,0
28701,932,9317,450,4
28466,1580,15798,1639,40
28646,0,0,0,0
28384,1750,17504,2173,27
28163,1407,14069,818,3
27959,1216,12158,298,1
28152,1565,15645,4080,60
28040,1385,13845,1145,16
28643,999,9991,344,5
27101,1017,10172,2474,45
27556,0,0,0,0
27253,1524,15243,4796,58
28467,1070,10700,1219,20
28107,1689,16894,1387,10
27573,1408,14082,1628,58
27803,1237,12370,2763,33
28692,770,7704,347,1
28580,1353,13532,1628,39
28546,1270,12696,6597,62
28167,1356,13565,328,5
28039,0,0,0,0
27866,1577,15774,106,2
28098,1574,15736,631,4
28679,740,7399,157,2
28166,1536,15363,1516,25
27283,1301,13011,388,5
28571,650,6503,204,3
28016,1531,15310,2224,35
27892,1494,14941,2146,34
27982,NA,NA,0,0
27937,797,7971,339,5
28117,1340,13399,6379,23
28202,1696,16962,2842,3
28170,1419,14191,1773,44
28637,2710,27100,429,5
28204,1595,15953,1394,7
28608,NA,NA,0,0
28515,1233,12330,427,3
28021,1649,16486,2215,44
28623,1288,12879,221,0
27617,1041,10415,2032,3
27888,1291,12915,362,2
28612,1421,14209,2118,42
28665,1206,12056,360,4
28032,1604,16036,521,2
28306,1254,12543,5339,49
28075,1401,14009,2686,18
28791,1037,10373,1640,32
28270,971,9709,3374,31
27551,721,7211,159,3
28421,922,9216,188,4
28602,1597,15975,4987,91
27587,1301,13014,9642,59
28904,1275,12753,1216,24
28524,0,0,0,0
28033,1725,17252,580,4
27310,987,9869,845,4
28314,1272,12716,6821,52
28301,1388,13879,2459,73
28675,1378,13784,938,5
27030,1548,15478,5826,129
27521,1382,13820,988,12
27805,889,8888,335,4
27536,1453,14533,2392,47
27939,822,8220,277,5
27896,1486,14860,3152,39
27340,0,0,0,0
28690,1520,15201,1433,16
28711,769,7685,1172,34
27514,693,6929,2276,24
27027,1128,11277,453,19
27851,1307,13065,731,10
28787,1083,10831,2240,37
27525,1448,14484,2250,5
27822,1446,14464,1319,19
28659,1542,15424,3241,60
28709,893,8925,206,2
28006,1778,17782,202,2
27824,929,9286,143,0
28357,1207,12066,389,4
27243,860,8596,401,4
28139,1509,15094,3039,105
28387,1115,11150,1911,60
28452,2027,20273,104,2
28777,1698,16976,1764,18
28763,981,9811,281,2
28742,1182,11821,335,4
27957,1029,10289,146,7
28756,1055,10545,503,4
28553,670,6705,35,1
28693,1246,12463,211,1
28223,88,884,26,0
27858,1483,14834,8629,23
28754,1171,11708,1033,26
28533,NA,NA,0,0
27946,891,8907,97,0
27827,0,0,0,0
28624,1051,10512,199,4
28594,1109,11093,408,4
27942,716,7158,67,1
27701,1053,10525,2788,16
28457,1210,12103,1554,16
28451,1211,12106,4745,38
28557,1122,11223,1712,11
28736,986,9865,73,0
28454,1167,11665,414,5
28135,1190,11897,710,7
27268,1988,19882,337,0
28025,1515,15150,8382,91
27916,1462,14621,81,0
28775,0,0,0,0
27956,0,0,0,0
27826,827,8273,103,2
27508,1504,15043,352,1
28762,1426,14258,1084,11
28382,1265,12653,1013,17
28615,993,9931,187,1
28552,0,0,0,0
28723,1070,10704,1250,3
27841,0,0,0,0
28719,2102,21022,1460,11
27260,1182,11815,3036,48
28209,1178,11779,3064,16
28645,1458,14580,6943,74
28583,NA,NA,0,0
28698,1036,10358,191,1
28805,711,7105,1449,27
27314,914,9139,104,1
28374,1032,10324,1876,51
28401,1232,12324,2984,60
27371,1454,14541,1131,15
28207,1091,10911,1065,6
28519,0,0,0,0
27313,1057,10565,770,25
28345,1528,15281,1934,39
27960,1246,12458,112,0
28001,1645,16446,4664,110
27344,1334,13344,2574,37
28579,652,6516,52,0
28088,2007,20072,614,1
27948,967,9674,1211,2
27571,1487,14868,1098,1
28654,1258,12579,478,8
28725,0,0,0,0
28464,1714,17142,427,7
28214,1673,16735,6896,44
28504,1612,16121,3388,53
28676,1414,14141,487,5
28405,1205,12053,4064,35
27305,1287,12871,204,1
28312,1304,13035,2401,43
27592,1252,12517,2174,10
28731,1291,12911,1197,16
27843,1649,16490,156,2
27016,1451,14507,244,4
28766,1271,12713,194,1
28480,1334,13336,365,0
28127,1903,19028,1452,14
27831,1251,12514,449,7
28425,1381,13814,1744,26
28341,1325,13248,673,5
28092,1691,16911,6773,60
28422,1024,10240,889,12
27829,1357,13568,254,1
28532,964,9637,2493,8
27258,1205,12054,933,8
28626,803,8031,241,1
27349,1369,13692,801,6
28586,1930,19295,1626,12
28349,1879,18786,743,17
27605,1483,14830,779,19
27921,941,9411,505,7
27054,1699,16986,443,5
28227,1447,14466,8292,68
27553,2645,26453,537,0
28650,1614,16136,2158,22
28458,1369,13693,961,14
28377,1691,16907,2204,38
28337,1396,13960,1665,31
28445,1508,15082,1228,18
28315,1416,14165,1888,23
28338,1203,12032,578,9
28609,1428,14279,922,12
27880,1579,15793,518,1
28749,NA,NA,0,0
27954,1157,11569,741,3
28782,851,8507,554,9
27563,924,9243,491,9
28278,1321,13206,4297,21
28512,919,9189,339,6
28526,1246,12458,297,5
27106,1087,10870,5585,65
28604,1028,10281,663,7
28771,1477,14771,1213,24
28129,1575,15752,950,10
28320,1615,16150,1515,32
27203,1573,15730,3441,60
27576,1395,13953,2818,23
28781,972,9718,93,0
27577,1655,16550,4173,57
27517,547,5466,1576,17
28138,1508,15078,1758,31
27864,1518,15177,732,7
28516,966,9662,1206,8
28435,1177,11771,345,5
27606,962,9625,4614,13
28103,1531,15309,1737,31
27884,1385,13851,214,1
28469,1168,11683,874,18
28556,696,6957,80,1
28584,1132,11317,1461,15
28685,1268,12683,242,0
27212,2569,25688,411,1
27263,1275,12746,2845,45
28906,1363,13628,2766,42
28012,1593,15933,3868,34
27530,1118,11181,4496,89
28642,1441,14414,804,10
27889,1565,15652,4311,79
27958,934,9344,1127,9
27370,1468,14677,2146,38
27252,791,7906,179,2
28396,1247,12467,334,8
27316,1346,13457,963,16
28720,0,0,0,0
27852,1109,11089,383,3
28539,1136,11356,2044,18
28364,1659,16592,2517,40
28613,1627,16271,4103,64
27523,861,8614,1101,2
28789,872,8716,571,5
28212,1447,14470,6185,42
28208,1571,15715,6277,56
27406,1215,12147,7380,123
27524,1557,15570,2107,27
28018,1430,14303,850,27
27298,1216,12165,1270,13
27311,1283,12826,413,4
27103,1137,11372,4102,47
27816,1222,12225,322,4
27376,1189,11888,1175,21
28803,878,8776,3048,58
27817,1283,12833,998,9
27709,0,0,0,0
27281,978,9784,363,4
27607,891,8905,2698,13
27857,1205,12055,193,8
28147,1894,18936,4962,99
27107,1309,13093,6865,59
28398,1633,16332,1253,24
27610,1609,16087,11937,95
27526,1130,11298,6104,64
28394,1109,11093,676,5
28411,1093,10930,4243,37
27980,1402,14024,291,6
27377,1388,13879,1332,12
28137,1280,12802,492,4
28732,1084,10837,2048,9
27053,941,9411,297,3
28607,1062,10621,3981,22
28555,1427,14271,671,4
27944,1032,10319,1262,8
28718,774,7743,47,0
28684,763,7632,166,1
28740,1187,11870,252,0
28670,1385,13855,441,6
28527,2088,20884,189,2
28114,1324,13239,1196,16
27306,1622,16215,964,21
28537,0,0,0,0
28741,1228,12281,385,6
28333,1371,13708,1468,28
28393,1569,15694,339,6
28702,469,4688,33,0
28640,1517,15172,729,19
27970,1189,11886,382,8
27249,1235,12355,1650,19
27860,1339,13385,276,4
27028,1391,13913,3901,44
28713,1167,11668,1089,14
27011,1434,14341,776,7
28636,1604,16043,832,17
28112,1618,16183,4541,60
27357,1421,14210,1183,21
28605,845,8448,350,4
28441,1376,13762,458,5
27599,NA,NA,0,0
27920,933,9329,132,0
28352,1533,15333,3879,78
28164,1498,14980,2314,46
28792,1245,12454,4726,80
27105,1369,13689,5501,52
28034,1925,19251,3438,40
28159,1990,19898,622,22
27024,1532,15319,411,4
27315,893,8925,191,0
27862,720,7196,68,0
27320,1201,12007,4670,59
28697,1500,14997,2006,41
27949,893,8929,646,3
28308,258,2578,19,0
27847,663,6629,71,0
27863,1203,12028,1524,26
28077,1059,10592,59,0
28226,1070,10702,4305,36
28806,974,9737,4269,67
28334,1734,17341,4546,62
28694,1161,11615,933,16
27510,714,7144,1039,8
27708,1389,13894,644,0
28383,1792,17918,1382,20
28447,1327,13268,177,0
28714,1375,13752,2347,28
28669,1305,13055,409,4
27915,884,8839,67,0
28905,1483,14825,526,8
27519,599,5991,3592,11
28513,1335,13349,1445,5
28327,1354,13539,2474,36
27973,918,9176,137,0
28745,1355,13545,81,0
28273,1513,15132,6135,43
28027,1372,13724,10166,90
28385,1697,16972,510,3
28757,NA,NA,0,0
27583,1218,12179,854,8
28761,1661,16614,1411,25
28551,1389,13887,1981,27
28456,1419,14190,506,9
28545,514,5137,206,0
27925,1198,11984,499,6
27052,1304,13040,1312,26
28091,1266,12665,298,4
27613,898,8979,4177,15
27531,300,3003,20,0
27217,1692,16921,6618,108
27527,1354,13538,4093,16
28759,1124,11237,884,7
28056,1556,15561,5539,64
28455,1921,19208,330,4
27870,1504,15038,4005,69
28538,1344,13435,449,3
28779,1144,11437,2014,46
28901,1436,14357,867,14
27503,413,4126,298,1
28020,1583,15828,390,2
28463,2012,20122,1985,43
27597,1654,16541,4217,26
28617,1216,12158,298,3
27574,1055,10550,1607,15
28120,1489,14890,3621,46
28743,999,9992,242,6
27501,1344,13436,2867,27
27893,1509,15086,6132,130
27557,1299,12991,1197,11
28631,1660,16604,89,0
27929,795,7953,155,2
27299,1759,17587,924,8
27950,531,5314,116,0
27876,1163,11628,150,4
27355,1017,10169,325,2
27549,1231,12306,3104,39
28663,1147,11469,82,0
28547,1278,12785,1773,0
27205,1421,14212,4910,54
28748,1030,10296,1306,18
28339,1517,15167,1096,12
27041,1312,13117,1052,9
28712,1049,10487,2060,28
28144,1703,17028,4401,79
27208,1360,13601,230,3
28431,1796,17965,1211,29
28105,1151,11511,5220,77
28902,1050,10499,164,1
28448,929,9293,113,1
28206,1478,14780,2253,12
27986,721,7208,191,4
28097,1928,19285,1181,5
28363,1566,15663,169,1
28376,1272,12722,5576,62
28668,0,0,0,0
27209,2045,20453,849,42
27830,1015,10148,493,7
27581,1074,10743,425,2
28705,910,9096,652,1
27562,1193,11931,333,1
27235,1231,12306,563,13
28610,1667,16673,1707,19
27572,820,8201,600,3
28531,990,9901,140,3
27891,1275,12752,639,9
27546,1416,14156,3176,85
28542,1090,10901,670,0
28582,1272,12719,232,2
27928,1065,10646,201,5
27312,614,6138,1363,26
27874,1179,11792,562,12
27511,798,7982,2717,28
27127,1366,13661,5261,29
28216,1461,14614,8585,68
27839,1002,10022,371,5
28655,1487,14871,8662,90
27823,1331,13313,1040,11
28375,0,0,0,0
27520,1510,15096,6636,75
28521,1589,15892,359,9
28570,1157,11566,2624,14
28540,1276,12760,6686,73
27043,1178,11782,759,9
27356,1241,12411,436,8
27326,1268,12676,468,2
28134,1451,14513,1715,29
27325,1365,13653,1048,13
28585,1237,12374,516,9
28365,1272,12718,2170,49
28434,951,9506,129,4
28530,1476,14758,1103,16
27828,1457,14572,1316,11
28510,966,9657,149,0
28525,1448,14476,479,4
28683,1096,10962,212,3
28468,912,9121,492,3
28778,912,9118,985,12
27560,749,7495,2525,14
28304,1059,10590,4199,36
27502,793,7930,3469,11
27301,1421,14213,1424,22
28210,1265,12650,5655,45
28052,1658,16579,6105,105
27569,1519,15194,1365,11
28460,1459,14592,1545,6
28909,983,9831,105,1
27897,750,7499,185,1
28443,1383,13833,3110,27
28310,1542,15416,1366,0
27358,911,9110,1454,8
28689,1661,16606,276,2
28721,1075,10749,1168,11
28438,1759,17595,297,3
27844,1372,13722,417,7
27231,728,7275,149,0
27809,1222,12219,642,10
27504,1728,17279,2820,30
27022,926,9259,140,3
27591,1528,15276,3582,29
28560,1294,12943,3744,60
27341,1184,11838,689,4
27922,949,9485,105,4
27968,0,0,0,0
28520,0,0,0,0
28753,1069,10687,1313,20
27983,1176,11756,1250,29
28373,1313,13127,335,4
28730,824,8244,830,10
27812,1193,11928,352,2
27804,1415,14153,4127,94
28511,764,7643,48,0
28606,1272,12717,301,3
28277,991,9910,7137,33
27505,1201,12014,878,15
27978,0,0,0,0
28036,1191,11906,2209,16
28717,1468,14684,216,4
27046,1065,10650,208,2
28450,1339,13392,321,11
27507,950,9498,195,3
27923,636,6364,63,0
27885,3702,37020,318,5
28470,1100,11000,1479,46
27545,1485,14851,4504,41
28303,1042,10416,3604,38
28083,1591,15910,4117,52
28734,1264,12638,3592,39
27947,994,9941,84,1
28372,1924,19241,2935,40
28461,817,8170,1681,17
27943,0,0,0,0
28660,1340,13399,313,3
27023,1092,10920,1395,6
28634,1304,13039,687,10
28529,1595,15951,405,7
27845,933,9328,265,11
28704,1356,13563,2947,25
28386,1923,19232,1167,12
27025,1204,12045,1339,32
27609,1079,10792,4169,28
27615,989,9890,4553,50
28174,1679,16787,1559,11
28715,996,9956,2717,28
27410,919,9191,5236,56
27542,1289,12895,1295,19
28371,1363,13634,966,15
27832,1439,14389,419,8
28079,1402,14016,5580,40
27924,1054,10544,370,4
28635,1481,14807,597,8
27051,1243,12429,1030,8
28433,1282,12819,679,8
27265,1177,11771,5890,65
28747,691,6913,174,4
27295,1497,14965,5865,73
28379,1463,14626,3774,80
28343,1557,15571,244,7
27926,631,6310,124,1
27871,1265,12651,565,10
27936,583,5827,56,1
28436,1432,14317,331,4
27919,917,9166,111,1
27540,1028,10280,4017,12
27853,0,0,0,0
28358,1774,17738,6832,127
28133,1401,14007,380,6
27012,1303,13034,3774,56
27820,848,8475,279,6
28627,828,8279,127,0
27972,0,0,0,0
28453,1750,17501,724,7
28790,1166,11656,440,4
28348,1318,13175,4750,43
28442,1384,13841,240,7
28110,1582,15817,8784,90
28307,932,9325,1444,0
28432,2286,22862,385,3
28037,1518,15184,3619,9
28160,1861,18605,747,11
27207,1164,11640,443,2
27055,1553,15529,2255,32
27284,1271,12706,7141,95
27455,1081,10813,3157,71
28205,1273,12734,6599,69
27856,1709,17091,2957,36
27703,1159,11591,7111,34
27882,1477,14772,1171,15
27818,1095,10954,139,1
27529,1327,13275,7149,78
28528,844,8438,54,0
27565,1236,12358,3220,49
27707,999,9988,4698,17
27890,1305,13053,313,17
27910,1305,13050,1515,52
27233,1187,11873,433,4
28667,0,0,0,0
27014,1588,15883,152,5
28412,1065,10655,4579,56
27018,1213,12127,997,9
28651,1444,14445,961,14
27019,1122,11219,475,1
27705,898,8983,4319,86
27614,980,9799,3693,23
