ZIP Code,Cases Per 10 000 Residents,Cases Per 100 000 Residents,Cases,Deaths
27379,1298,12977,786,25
27974,807,8073,111,0
27350,1252,12520,940,11
28390,1154,11539,2711,23
28360,1854,18536,2770,40
27518,718,7178,1634,19
27814,1016,10161,183,2
28430,1611,16107,331,6
27935,866,8662,145,3
28326,1309,13086,2929,17
27965,851,8511,52,0
28305,1257,12575,630,7
28423,1422,14223,325,3
28581,0,0,0,0
27813,1572,15721,108,0
28773,1189,11887,417,11
28090,1434,14343,1220,22
27981,1057,10574,197,1
28031,1267,12667,3933,29
28733,0,0,0,0
28478,1393,13927,693,7
27288,1245,12453,2937,64
28080,1562,15618,1274,7
28729,1424,14238,424,2
27713,824,8243,4451,31
28726,1481,14812,515,7
27953,1250,12500,124,0
28392,1725,17246,268,5
28543,752,7525,498,2
27291,1164,11638,179,1
28657,1272,12716,1222,21
28578,1060,10605,747,10
28465,824,8244,683,8
28681,1616,16158,4356,82
28752,1807,18072,5693,75
27704,1369,13686,5388,40
27710,NA,NA,0,0
28618,931,9315,231,2
28168,1762,17620,1839,20
28774,809,8094,127,3
27522,1149,11485,1568,10
28682,1401,14013,154,2
28625,1538,15383,5978,112
27007,1409,14092,301,2
27282,1148,11484,1906,27
27855,1045,10450,638,6
27412,276,2757,52,0
28678,1470,14699,772,7
27244,1775,17750,2886,29
28399,1556,15564,301,3
27872,0,0,0,0
27589,1137,11369,945,11
27909,1169,11695,4790,98
27834,1612,16120,9270,57
27616,1441,14414,7965,39
28125,1475,14753,392,4
28150,1691,16907,4953,105
27045,1455,14547,1394,12
27302,1197,11971,3867,26
27534,1207,12068,3840,89
27917,1273,12731,138,6
27559,675,6750,194,1
27248,1309,13092,633,6
27807,1751,17507,1215,14
27048,1145,11447,1019,12
28783,929,9291,177,3
27603,1265,12653,7020,47
28211,1124,11237,3512,73
28356,1528,15283,751,7
28590,1613,16135,4284,21
28351,1368,13684,721,7
28804,816,8162,1902,24
28479,1652,16516,805,14
28577,571,5714,34,2
27938,1189,11888,170,8
28104,1340,13400,4351,18
28323,1324,13237,606,2
28708,522,5224,70,1
27837,1508,15078,981,4
27317,1485,14845,2650,34
28071,1588,15885,508,5
28746,1010,10105,261,5
27215,1420,14201,6375,82
28573,1273,12727,315,17
28081,1584,15845,4476,55
27801,1376,13760,2966,29
28350,0,0,0,0
28644,1000,10000,157,0
27976,1019,10194,363,1
28115,1455,14551,6044,55
28101,0,0,0,0
27229,1726,17265,693,18
28701,998,9979,482,4
28466,1643,16434,1705,42
28646,0,0,0,0
28384,1782,17819,2212,29
28163,1477,14775,859,4
27959,1244,12444,305,1
28152,1639,16389,4274,63
28040,1484,14837,1227,18
28643,1043,10427,359,5
27556,0,0,0,0
27101,1048,10477,2548,48
27253,1583,15828,4980,61
28467,1116,11156,1271,20
28107,1738,17381,1427,11
27573,1461,14609,1689,58
27803,1284,12844,2869,35
28692,795,7948,358,1
28580,1393,13931,1676,39
28546,1333,13331,6927,63
28167,1431,14309,346,5
28039,0,0,0,0
27866,1622,16220,109,2
28098,1616,16160,648,4
28679,811,8106,172,2
28166,1596,15961,1575,25
27283,1362,13615,406,5
28571,660,6599,207,3
28016,1602,16020,2327,35
27892,1562,15617,2243,35
27982,NA,NA,0,0
27937,854,8535,363,6
28117,1381,13811,6575,25
28202,1736,17356,2908,3
28170,1478,14783,1847,46
28637,2855,28553,452,5
28204,1615,16148,1411,8
28608,NA,NA,0,0
28515,1297,12966,449,3
28021,1729,17289,2323,48
28623,1317,13170,226,0
27617,1070,10697,2087,3
27888,1313,13129,368,2
28612,1475,14752,2199,45
28665,1242,12425,371,4
28032,1674,16744,544,3
28306,1318,13180,5610,55
28075,1439,14394,2760,18
28791,1073,10733,1697,33
28270,998,9976,3467,31
28421,971,9706,198,4
27551,739,7392,163,3
28602,1649,16487,5147,100
27587,1333,13330,9876,61
28904,1367,13665,1303,32
28524,0,0,0,0
28033,1826,18263,614,5
27310,1023,10231,876,4
28314,1322,13215,7089,54
28301,1445,14449,2560,77
28675,1446,14460,984,5
27030,1619,16192,6095,132
27521,1437,14366,1027,12
27805,923,9233,348,4
27536,1526,15256,2511,50
27939,861,8605,290,5
27896,1529,15289,3243,41
27340,0,0,0,0
28690,1599,15986,1507,18
28711,816,8164,1245,36
27514,723,7234,2376,24
27027,1163,11626,467,19
28787,1160,11595,2398,38
27851,1380,13798,772,10
27822,1486,14859,1355,20
27525,1531,15315,2379,5
28659,1585,15847,3330,62
28709,936,9359,216,2
28006,1875,18750,213,2
27824,955,9545,147,0
28357,1253,12531,404,5
27243,915,9153,427,4
28139,1599,15988,3219,107
28387,1156,11558,1981,61
28452,2008,20078,103,2
28777,1743,17429,1811,18
28763,1051,10510,301,2
28742,1221,12209,346,5
27957,1078,10782,153,7
28756,1096,10964,523,4
28553,690,6897,36,1
28693,1305,13054,221,1
28223,88,884,26,0
27858,1525,15254,8873,23
28754,1240,12399,1094,26
28533,NA,NA,0,0
27946,983,9826,107,0
27827,0,0,0,0
28624,1088,10882,206,4
28594,1128,11283,415,5
27942,780,7799,73,1
27701,1080,10804,2862,18
28457,1248,12477,1602,16
28451,1257,12573,4928,41
28557,1172,11722,1788,16
28736,1041,10405,77,0
28454,1200,12003,426,5
28135,1218,12182,727,7
27268,1988,19882,337,0
28025,1558,15577,8618,94
27916,1552,15523,86,0
28775,0,0,0,0
27956,0,0,0,0
27826,835,8353,104,2
27508,1551,15513,363,1
28615,1030,10303,194,1
28382,1312,13115,1050,17
28762,1497,14968,1138,12
28552,0,0,0,0
28723,1122,11218,1310,3
27841,0,0,0,0
28719,2118,21181,1471,11
27260,1231,12309,3163,50
28209,1202,12018,3126,16
28645,1517,15174,7226,126
28583,NA,NA,0,0
28698,1063,10629,196,1
28805,756,7561,1542,29
27314,975,9754,111,1
28374,1054,10544,1916,53
28401,1270,12704,3076,65
27371,1488,14875,1157,17
28207,1112,11116,1085,6
28519,0,0,0,0
28345,1573,15732,1991,39
27313,1114,11142,812,26
27960,1324,13237,119,0
27344,1362,13618,2627,37
28001,1703,17035,4831,118
28579,664,6642,53,0
28088,2056,20562,629,2
27948,999,9994,1251,2
27571,1542,15423,1139,1
28654,1276,12763,485,9
28725,0,0,0,0
28464,1742,17423,434,7
28214,1722,17215,7094,45
28504,1669,16687,3507,54
28405,1234,12340,4161,36
28676,1443,14431,497,5
27305,1300,12997,206,1
27592,1291,12909,2242,11
28312,1387,13866,2554,46
28731,1330,13300,1233,16
27843,1765,17653,167,2
28766,1337,13368,204,1
27016,1617,16171,272,4
28480,1363,13628,373,0
28127,1959,19591,1495,14
28425,1421,14210,1794,27
27831,1274,12737,457,7
28341,1366,13661,694,5
28092,1757,17570,7037,69
28422,1071,10712,930,13
27829,1416,14156,265,1
28532,1013,10132,2621,9
27258,1264,12636,978,8
28626,850,8497,255,1
27349,1410,14103,825,6
28586,1988,19877,1675,12
28349,1960,19595,775,18
27605,1513,15134,795,19
27921,984,9840,528,7
27054,1768,17676,461,5
28227,1487,14868,8522,70
27553,2660,26601,540,1
28650,1679,16794,2246,26
28458,1428,14278,1002,16
28377,1736,17360,2263,40
28337,1435,14354,1712,31
28445,1541,15414,1255,18
28315,1456,14562,1941,24
28338,1239,12386,595,9
28609,1496,14961,966,12
28749,NA,NA,0,0
27880,1631,16311,535,1
27954,1190,11897,762,3
28782,883,8830,575,10
27563,971,9714,516,9
28278,1356,13556,4411,22
28512,949,9488,350,7
28526,1305,13045,311,5
27106,1127,11267,5789,66
28604,1054,10544,680,7
28771,1525,15246,1252,27
28129,1627,16266,981,10
28320,1634,16342,1533,33
27576,1445,14448,2918,25
27203,1632,16319,3570,60
28781,1024,10240,98,0
27517,562,5615,1619,17
27577,1707,17070,4304,58
28516,1015,10151,1267,10
27864,1572,15716,758,8
28138,1555,15550,1813,34
28435,1208,12078,354,5
28103,1575,15750,1787,33
27606,989,9894,4743,13
28469,1240,12405,928,20
27884,1430,14304,221,1
28556,739,7391,85,4
28584,1192,11921,1539,17
28685,1316,13155,251,1
27212,2613,26125,418,1
27263,1335,13351,2980,50
28906,1402,14022,2846,45
28012,1660,16605,4031,39
28642,1490,14898,831,11
27530,1147,11474,4614,91
27889,1632,16316,4494,82
27958,1009,10090,1217,10
27370,1540,15401,2252,42
27252,822,8216,186,2
28396,1336,13363,358,8
27316,1374,13737,983,17
28720,0,0,0,0
28539,1201,12006,2161,20
27852,1161,11610,401,4
28364,1705,17053,2587,42
27523,886,8864,1133,2
28613,1673,16727,4218,70
28789,924,9235,605,5
28212,1479,14790,6322,44
28208,1619,16193,6468,58
27406,1281,12807,7781,126
27524,1610,16103,2179,32
28018,1506,15060,895,27
27298,1284,12835,1340,13
27311,1366,13665,440,5
27103,1182,11824,4265,48
27816,1257,12566,331,4
27376,1240,12404,1226,23
27817,1353,13527,1052,11
28803,916,9165,3183,62
27709,0,0,0,0
27281,1003,10027,372,4
27607,920,9196,2786,13
27857,1224,12242,196,8
28147,1943,19428,5091,105
27107,1356,13557,7108,63
28398,1704,17036,1307,25
27610,1650,16497,12241,97
27526,1166,11657,6298,68
28394,1159,11585,706,6
28411,1116,11162,4333,38
27980,1431,14313,297,6
27377,1457,14567,1398,12
28137,1327,13271,510,5
28732,1134,11345,2144,9
27053,1033,10330,326,4
28607,1092,10918,4092,22
28555,1501,15015,706,4
28718,857,8567,52,0
27944,1074,10744,1314,12
28684,809,8092,176,1
28740,1239,12388,263,0
28670,1423,14232,453,6
28114,1390,13903,1256,16
28527,2221,22210,201,2
27306,1662,16619,988,21
28537,0,0,0,0
28741,1279,12791,401,6
28333,1417,14175,1518,30
28393,1625,16250,351,6
28702,483,4830,34,0
28640,1594,15942,766,19
27970,1226,12259,394,8
27249,1301,13014,1738,19
27860,1368,13676,282,4
27028,1478,14776,4143,47
28713,1270,12697,1185,15
27011,1501,15006,812,7
28636,1666,16660,864,17
28112,1672,16721,4692,68
27357,1469,14691,1223,21
28605,883,8834,366,4
28441,1418,14183,472,5
27599,NA,NA,0,0
27920,940,9399,133,0
28352,1581,15808,3999,80
28164,1550,15505,2395,49
28792,1296,12959,4918,81
27105,1420,14201,5707,55
28034,1996,19956,3564,46
28159,2003,20026,626,23
27024,1565,15654,420,4
27315,925,9252,198,1
27862,741,7407,70,0
27320,1262,12616,4907,59
28697,1542,15423,2063,41
27949,932,9316,674,3
28308,258,2578,19,0
27847,700,7003,75,0
27863,1244,12439,1576,27
28077,1149,11490,64,0
28226,1098,10980,4417,38
28806,1025,10246,4492,67
28334,1799,17994,4717,65
28694,1214,12137,975,17
27510,727,7275,1058,8
27708,1282,12816,594,0
28383,1841,18410,1420,25
28447,1327,13268,177,0
28714,1432,14321,2444,28
28669,1347,13470,422,5
27915,910,9103,69,0
28905,1550,15502,550,8
27519,618,6176,3703,11
28513,1397,13968,1512,5
28327,1411,14114,2579,37
27973,978,9779,146,0
28745,1438,14381,86,0
28273,1549,15489,6280,44
28027,1415,14151,10482,94
28385,1737,17371,522,3
28757,NA,NA,0,0
27583,1261,12607,884,9
28761,1741,17414,1479,25
28551,1442,14420,2057,28
28456,1455,14554,519,9
28545,521,5212,209,0
27925,1266,12656,527,7
27052,1351,13508,1359,28
28091,1296,12962,305,4
27613,929,9286,4320,15
27531,315,3153,21,0
27217,1754,17542,6861,110
27527,1392,13921,4209,17
28759,1180,11796,928,7
28056,1616,16162,5753,70
28455,1967,19674,338,4
27870,1560,15601,4155,72
28538,1418,14183,474,3
28779,1217,12175,2144,47
28901,1484,14837,896,17
27503,421,4209,304,1
28020,1652,16518,407,2
28463,2056,20558,2028,45
27597,1719,17188,4382,28
28617,1257,12566,308,3
28120,1538,15384,3741,50
27574,1090,10905,1661,16
28743,1020,10198,247,7
27501,1400,14003,2988,29
27893,1551,15512,6305,138
27557,1322,13219,1218,11
28631,1772,17724,95,0
27929,811,8107,158,2
27299,1806,18062,949,10
27950,573,5726,125,0
27876,1217,12171,157,4
27355,1067,10670,341,2
27549,1271,12710,3206,39
28663,1217,12168,87,0
28547,1402,14018,1944,0
27205,1480,14796,5112,56
28748,1084,10840,1375,18
28339,1567,15666,1132,14
27041,1410,14102,1131,10
28712,1089,10889,2139,31
27208,1390,13897,235,3
28144,1761,17612,4552,81
28431,1811,18113,1221,31
28902,1088,10883,170,1
28105,1185,11851,5374,78
28448,946,9457,115,1
28206,1525,15252,2325,14
27986,747,7472,198,4
28097,2015,20150,1234,5
28363,1622,16219,175,1
28668,0,0,0,0
28376,1306,13062,5725,65
27209,2106,21055,874,43
27581,1112,11122,440,2
27830,1040,10395,505,8
28705,947,9473,679,2
27562,1258,12576,351,1
27235,1274,12743,583,13
28610,1743,17425,1784,19
27572,852,8516,623,3
28531,997,9972,141,3
27891,1317,13171,660,10
27546,1464,14642,3285,86
28582,1360,13596,248,2
28542,1100,10999,676,0
27928,1128,11282,213,5
27312,637,6368,1414,26
27874,1198,11981,571,12
27127,1408,14085,5424,31
27511,823,8234,2803,29
27839,1048,10481,388,5
28216,1499,14989,8805,72
28375,0,0,0,0
27823,1377,13774,1076,11
28655,1550,15499,9028,106
27520,1553,15531,6827,78
28521,1629,16290,368,9
28570,1210,12095,2744,19
28540,1324,13237,6936,77
27043,1273,12729,820,9
27356,1332,13322,468,8
27326,1346,13462,497,2
28134,1484,14843,1754,29
28585,1302,13022,543,9
27325,1408,14083,1081,13
28365,1309,13093,2234,53
28434,987,9875,134,4
28530,1504,15039,1124,16
27828,1500,15004,1355,11
28510,985,9851,152,0
28525,1511,15110,500,4
28683,1132,11324,219,3
28468,942,9418,508,3
28778,958,9581,1035,13
27560,770,7702,2595,15
28304,1114,11137,4416,40
27502,826,8259,3613,12
27301,1489,14892,1492,22
28210,1294,12936,5783,48
28052,1727,17272,6360,112
27569,1536,15361,1380,12
28460,1531,15310,1621,6
28909,1114,11142,119,4
27897,786,7864,194,1
28443,1417,14166,3185,28
27358,959,9593,1531,8
28310,1555,15551,1378,0
28689,1697,16968,282,3
28721,1126,11264,1224,13
28438,1813,18128,306,3
27844,1382,13820,420,7
27231,771,7715,158,1
27809,1250,12505,657,11
27504,1782,17819,2908,34
27022,992,9921,150,3
28560,1352,13521,3911,63
27591,1578,15784,3701,31
27922,985,9846,109,4
27341,1244,12440,724,4
27968,0,0,0,0
28520,0,0,0,0
28753,1126,11257,1383,22
27983,1213,12132,1290,30
28373,1368,13676,349,5
28730,881,8810,887,10
27812,1217,12165,359,2
27804,1464,14643,4270,96
28511,780,7803,49,0
28606,1305,13054,309,3
28277,1018,10176,7329,33
27505,1259,12589,920,16
27978,0,0,0,0
28036,1229,12294,2281,17
28717,1570,15704,231,5
27046,1157,11572,226,2
28450,1356,13559,325,11
27507,979,9791,201,3
27923,687,6869,68,0
27885,3702,37020,318,5
28470,1145,11446,1539,48
28303,1089,10890,3768,42
27545,1521,15211,4613,44
28083,1642,16420,4249,58
28734,1338,13384,3804,43
27947,1006,10059,85,1
28372,1952,19523,2978,41
28461,844,8442,1737,20
27943,0,0,0,0
28660,1408,14084,329,3
27023,1128,11280,1441,7
28634,1365,13646,719,11
28529,1686,16857,428,8
27845,947,9468,269,11
28704,1420,14203,3086,25
28386,1969,19693,1195,13
27609,1109,11092,4285,29
27025,1262,12620,1403,32
27615,1018,10176,4685,51
28174,1728,17282,1605,15
27410,958,9576,5455,58
28715,1060,10598,2892,28
27542,1332,13323,1338,20
28371,1442,14425,1022,17
27832,1459,14595,425,8
28079,1446,14460,5757,42
27924,1080,10801,379,4
28635,1513,15129,610,9
27051,1302,13020,1079,10
28433,1312,13121,695,8
27265,1221,12213,6111,68
28747,767,7668,193,6
27295,1554,15542,6091,77
28379,1506,15060,3886,82
28343,1583,15826,248,8
27926,656,6565,129,1
27871,1310,13099,585,11
27936,614,6139,59,1
28436,1501,15009,347,4
27919,950,9496,115,1
27540,1063,10631,4154,13
27853,0,0,0,0
28358,1803,18026,6943,134
28133,1449,14486,393,7
27012,1338,13376,3873,59
27820,887,8870,292,6
28627,847,8475,130,0
27972,0,0,0,0
28453,1827,18274,756,7
28790,1189,11894,449,5
28348,1391,13908,5014,45
28442,1396,13956,242,7
28110,1635,16353,9082,99
28307,952,9525,1475,0
28432,2346,23456,395,4
28037,1571,15713,3745,12
28160,1945,19452,781,12
27207,1198,11981,456,2
27055,1594,15936,2314,32
27284,1322,13219,7429,101
27455,1120,11200,3270,71
28205,1301,13014,6744,71
27856,1754,17542,3035,36
27703,1192,11920,7313,34
27818,1158,11584,147,1
27882,1548,15479,1227,15
27529,1374,13737,7398,83
28528,906,9063,58,0
27565,1288,12879,3356,52
27707,1030,10296,4843,17
27910,1328,13283,1542,52
27890,1334,13344,320,18
27233,1253,12531,457,4
28667,0,0,0,0
27014,1682,16823,161,5
28412,1099,10994,4725,59
28651,1475,14745,981,15
27018,1266,12663,1041,10
27019,1174,11738,497,2
27705,935,9347,4494,86
27614,1003,10029,3780,23
