ZIP Code,Cases Per 10 000 Residents,Cases Per 100 000 Residents,Cases,Deaths
28366,1846,18455,951,14
27509,2962,29618,2054,39
27239,1363,13626,1312,20
28544,1209,12092,678,9
27964,505,5054,33,0
28409,1058,10576,3699,29
27278,829,8289,2253,23
27979,673,6729,122,0
28217,1397,13966,4312,24
28369,1664,16644,373,8
28735,0,0,0,0
27330,1473,14726,5821,65
28043,1634,16342,3509,106
28638,1550,15502,1947,7
27516,656,6555,2892,17
27608,1084,10842,1258,3
28328,1656,16560,4463,62
27047,1267,12666,162,2
27537,1298,12977,3286,41
27401,1245,12452,2518,31
27040,1078,10776,1417,13
28078,1271,12706,8396,67
27541,1157,11573,468,2
27966,631,6314,93,0
27017,1638,16381,1556,20
27360,1449,14486,7001,85
28086,1828,18282,4934,77
28203,1556,15564,2968,6
28622,1103,11031,291,1
28449,628,6282,123,1
27849,1011,10115,150,3
27601,1046,10462,1270,8
28340,1623,16232,1743,41
28462,1052,10518,1505,20
27020,1632,16317,996,10
28508,1290,12902,385,7
28213,1611,16115,7306,56
28311,1177,11771,4243,38
28124,1505,15053,1056,11
28677,1585,15848,5644,70
27869,1647,16474,357,17
27405,1251,12508,6568,65
27214,1249,12488,1467,16
27927,1011,10114,62,0
28428,1043,10431,745,3
27407,1174,11740,5851,76
28344,1612,16125,615,7
27379,1248,12481,756,25
27974,778,7782,107,0
27350,1199,11987,900,10
28390,1112,11118,2612,22
28360,1834,18342,2741,40
27518,709,7090,1614,19
27814,966,9661,174,2
28430,1606,16058,330,6
27935,848,8483,142,3
28326,1254,12541,2807,14
27965,851,8511,52,0
28305,1222,12216,612,7
28423,1418,14179,324,3
28581,0,0,0,0
27813,1557,15575,107,0
28773,1163,11631,408,10
28090,1384,13837,1177,21
27981,1052,10521,196,1
28031,1246,12464,3870,29
28733,0,0,0,0
28478,1373,13726,683,7
27288,1198,11978,2825,64
28080,1505,15055,1228,6
28729,1394,13936,415,2
27713,810,8095,4371,31
28726,1455,14553,506,6
27953,1240,12399,123,0
28392,1699,16988,264,5
28543,710,7102,470,2
27291,1125,11248,173,0
28657,1220,12196,1172,21
28465,798,7978,661,7
28578,1035,10349,729,10
28681,1583,15828,4267,82
28752,1747,17469,5503,73
27704,1346,13457,5298,39
28618,903,9032,224,2
27710,NA,NA,0,0
28168,1710,17103,1785,20
28774,790,7903,124,3
27522,1135,11354,1550,10
28625,1506,15061,5853,111
28682,1392,13922,153,2
27007,1358,13577,290,2
27282,1110,11104,1843,27
27855,1006,10057,614,6
27412,276,2757,52,0
28678,1428,14280,750,7
27244,1737,17369,2824,27
28399,1520,15202,294,3
27872,0,0,0,0
27589,1109,11092,922,11
27909,1120,11202,4588,95
27834,1581,15807,9090,57
27616,1422,14220,7858,34
28125,1460,14603,388,3
28150,1636,16357,4792,104
27045,1418,14181,1359,12
27302,1165,11646,3762,23
27917,1245,12454,135,6
27534,1183,11826,3763,89
27559,654,6541,188,1
27248,1257,12575,608,6
27807,1718,17176,1192,14
27048,1111,11110,989,12
28783,919,9186,175,3
27603,1240,12405,6882,45
28211,1100,11001,3438,73
28356,1467,14672,721,7
28590,1578,15781,4190,21
28351,1342,13418,707,7
28804,784,7841,1827,24
28479,1606,16065,783,12
28577,555,5546,33,0
27938,1126,11259,161,7
28323,1278,12779,585,2
28104,1301,13006,4223,18
28708,522,5224,70,1
27837,1480,14802,963,4
27317,1441,14408,2572,32
28071,1557,15572,498,5
28746,983,9834,254,5
27215,1377,13771,6182,79
28573,1261,12606,312,17
28081,1549,15494,4377,52
27801,1337,13370,2882,28
28350,0,0,0,0
27976,966,9660,344,1
28115,1430,14301,5940,52
28644,975,9745,153,0
27229,1704,17040,684,18
28101,0,0,0,0
28701,940,9400,454,4
28466,1601,16010,1661,41
28646,0,0,0,0
28384,1762,17617,2187,29
28163,1422,14224,827,3
27959,1228,12281,301,1
28152,1585,15852,4134,60
28040,1410,14099,1166,18
28643,1019,10195,351,5
27556,0,0,0,0
27101,1027,10271,2498,48
27253,1542,15418,4851,58
28467,1083,10831,1234,20
28107,1705,17052,1400,11
27573,1437,14367,1661,58
27803,1249,12490,2790,34
28692,782,7815,352,1
28580,1366,13665,1644,39
28546,1290,12898,6702,62
28167,1390,13896,336,5
28039,0,0,0,0
27866,1622,16220,109,2
28098,1581,15810,634,4
28679,754,7540,160,2
28166,1555,15545,1534,25
27283,1325,13246,395,5
28571,657,6567,206,3
28016,1552,15517,2254,35
27892,1512,15115,2171,34
27982,NA,NA,0,0
27937,806,8065,343,6
28117,1353,13525,6439,23
28202,1710,17099,2865,3
28170,1426,14263,1782,45
28637,2786,27858,441,5
28204,1603,16033,1401,7
28608,NA,NA,0,0
28515,1256,12561,435,3
28021,1666,16664,2239,47
28623,1311,13112,225,0
27617,1048,10481,2045,3
27888,1306,13057,366,2
28612,1442,14417,2149,45
28665,1222,12224,365,4
28032,1616,16159,525,3
28075,1410,14102,2704,18
28306,1276,12759,5431,53
28791,1046,10461,1654,33
28270,981,9809,3409,31
27551,730,7302,161,3
28421,931,9314,190,4
28602,1610,16100,5026,95
27587,1312,13120,9720,60
28904,1297,12973,1237,31
28524,0,0,0,0
28033,1743,17430,586,4
27310,1002,10021,858,4
28314,1288,12878,6908,53
28301,1412,14116,2501,76
28675,1405,14048,956,5
27030,1574,15743,5926,131
27521,1392,13918,995,12
27805,905,9047,341,4
27536,1473,14734,2425,47
27939,834,8338,281,5
27896,1503,15034,3189,39
27340,0,0,0,0
28690,1547,15466,1458,17
28711,784,7836,1195,34
27514,701,7011,2303,24
27027,1140,11402,458,19
27851,1326,13262,742,10
28787,1097,10967,2268,37
27525,1469,14690,2282,5
27822,1462,14618,1333,19
28659,1560,15600,3278,61
28709,910,9099,210,2
28006,1796,17958,204,2
27824,948,9481,146,0
28357,1216,12159,392,4
27243,877,8767,409,4
28139,1538,15382,3097,106
28387,1130,11296,1936,61
28452,2008,20078,103,2
28777,1710,17101,1777,18
28763,992,9916,284,2
28742,1200,11997,340,4
27957,1036,10359,147,7
28756,1071,10713,511,4
28553,670,6705,35,1
28693,1264,12640,214,1
28223,88,884,26,0
28754,1193,11935,1053,26
27858,1496,14963,8704,23
28533,NA,NA,0,0
27827,0,0,0,0
27946,891,8907,97,0
28594,1109,11093,408,4
28624,1062,10618,201,4
27942,716,7158,67,1
27701,1068,10680,2829,16
28457,1218,12181,1564,16
28451,1224,12239,4797,38
28557,1135,11348,1731,11
28736,986,9865,73,0
28454,1172,11722,416,5
28135,1195,11947,713,7
27268,1988,19882,337,0
28025,1525,15246,8435,93
27916,1498,14982,83,0
28775,0,0,0,0
27956,0,0,0,0
27826,827,8273,103,2
27508,1504,15043,352,1
28762,1445,14455,1099,12
28382,1277,12765,1022,17
28615,1009,10090,190,1
28552,0,0,0,0
28723,1084,10841,1266,3
27841,0,0,0,0
28719,2108,21080,1464,11
27260,1198,11982,3079,49
28209,1186,11860,3085,16
28645,1476,14758,7028,74
28583,NA,NA,0,0
28698,1052,10521,194,1
28805,724,7242,1477,28
27314,931,9315,106,1
28374,1040,10396,1889,52
28401,1241,12411,3005,60
27371,1468,14682,1142,16
28207,1100,11003,1074,6
28519,0,0,0,0
27313,1089,10895,794,26
28345,1547,15471,1958,39
27960,1257,12570,113,0
28001,1657,16566,4698,110
27344,1343,13432,2591,37
28579,664,6642,53,0
28088,2020,20203,618,1
27948,979,9786,1225,2
27571,1510,15098,1115,1
28654,1261,12605,479,8
28725,0,0,0,0
28464,1734,17342,432,7
28214,1686,16861,6948,45
28504,1625,16250,3415,53
28405,1212,12118,4086,35
28676,1420,14199,489,5
27305,1293,12934,205,1
27592,1263,12627,2193,10
28312,1326,13258,2442,44
28731,1300,12998,1205,16
27843,1670,16702,158,2
28766,1298,12975,198,1
27016,1504,15042,253,4
28480,1337,13372,366,0
28127,1915,19146,1461,14
27831,1257,12570,451,7
28425,1391,13909,1756,26
28341,1346,13465,684,5
28092,1708,17075,6839,61
28422,1045,10447,907,13
27829,1389,13889,260,1
28532,981,9807,2537,8
27258,1217,12171,942,8
28626,823,8231,247,1
27349,1381,13812,808,6
28586,1953,19532,1646,12
28349,1901,19014,752,17
27921,947,9467,508,7
27605,1494,14944,785,19
27054,1706,17063,445,5
28227,1457,14573,8353,70
27553,2670,26700,542,0
28650,1628,16278,2177,23
28458,1386,13864,973,16
28377,1703,17030,2220,38
28337,1404,14044,1675,31
28445,1514,15144,1233,18
28315,1425,14255,1900,23
28338,1220,12198,586,9
28609,1450,14496,936,12
28749,NA,NA,0,0
27880,1601,16006,525,1
27954,1165,11647,746,3
28782,865,8646,563,10
27563,934,9337,496,9
28278,1330,13298,4327,21
28512,922,9217,340,6
28526,1275,12752,304,5
27106,1099,10993,5648,65
28604,1040,10405,671,7
28771,1493,14929,1226,24
28129,1590,15901,959,10
28320,1625,16246,1524,32
27203,1590,15899,3478,60
27576,1414,14141,2856,23
28781,1014,10136,97,0
27577,1669,16685,4207,57
27517,552,5522,1592,17
28138,1514,15139,1765,34
27864,1528,15281,737,7
28516,981,9814,1225,8
28435,1180,11805,346,5
27606,970,9698,4649,13
28103,1545,15450,1753,31
27884,1385,13851,214,1
28469,1194,11937,893,19
28556,696,6957,80,1
28584,1149,11495,1484,15
28685,1289,12893,246,0
27212,2575,25750,412,1
27263,1296,12957,2892,46
28906,1373,13727,2786,42
28012,1614,16144,3919,36
27530,1128,11278,4535,89
28642,1459,14593,814,11
27889,1583,15833,4361,80
27958,958,9585,1156,10
27252,804,8039,182,2
27370,1497,14971,2189,38
28396,1277,12766,342,8
27316,1358,13583,972,16
28720,0,0,0,0
27852,1129,11291,390,3
28539,1155,11550,2079,19
28364,1673,16730,2538,41
28613,1642,16418,4140,67
27523,868,8684,1110,2
28789,890,8899,583,5
28212,1456,14556,6222,42
28208,1583,15835,6325,57
27406,1234,12345,7500,123
27524,1569,15689,2123,29
28018,1459,14589,867,28
27298,1238,12375,1292,13
27311,1314,13137,423,4
27103,1150,11497,4147,47
27816,1230,12301,324,4
27376,1203,12030,1189,22
28803,887,8868,3080,60
27817,1292,12923,1005,9
27709,0,0,0,0
27281,981,9811,364,4
27607,901,9008,2729,13
27857,1212,12117,194,8
28147,1904,19043,4990,104
27107,1324,13240,6942,60
28398,1661,16606,1274,25
27610,1623,16227,12041,95
27526,1144,11437,6179,65
28394,1131,11306,689,5
27980,1417,14169,294,6
28411,1099,10989,4266,38
27377,1422,14223,1365,12
28137,1291,12907,496,4
28732,1100,11001,2079,9
27053,976,9759,308,4
28607,1075,10747,4028,22
28555,1457,14568,685,4
28718,774,7743,47,0
27944,1052,10515,1286,8
28684,772,7724,168,1
28740,1192,11917,253,0
28670,1398,13981,445,6
28527,2144,21436,194,2
28114,1344,13438,1214,16
27306,1633,16333,971,21
28537,0,0,0,0
28741,1241,12408,389,6
28333,1391,13914,1490,30
28393,1593,15926,344,6
28702,483,4830,34,0
28640,1534,15338,737,19
27970,1207,12072,388,8
27249,1258,12580,1680,19
27860,1343,13434,277,4
27028,1413,14134,3963,45
27011,1453,14526,786,7
28713,1202,12022,1122,14
28636,1620,16197,840,17
28112,1632,16315,4578,61
27357,1433,14330,1193,21
28605,859,8593,356,4
28441,1388,13882,462,5
27599,NA,NA,0,0
27920,940,9399,133,0
28352,1547,15472,3914,79
28164,1514,15142,2339,46
28792,1261,12614,4787,80
27105,1384,13838,5561,52
27024,1536,15356,412,4
28034,1946,19464,3476,42
28159,1996,19962,624,23
27315,897,8972,192,0
27862,741,7407,70,0
27320,1216,12159,4729,59
28697,1517,15169,2029,41
27949,901,9012,652,3
28308,258,2578,19,0
27847,672,6723,72,0
27863,1215,12155,1540,27
28806,987,9865,4325,67
28077,1059,10592,59,0
28226,1076,10756,4327,36
28334,1755,17551,4601,64
28694,1175,11752,944,16
27510,717,7172,1043,8
27708,1394,13937,646,0
28447,1327,13268,177,0
28383,1819,18190,1403,22
28714,1393,13934,2378,28
28669,1315,13150,412,5
27915,897,8971,68,0
28905,1497,14966,531,8
27519,603,6034,3618,11
28513,1356,13561,1468,5
27973,931,9310,139,0
28327,1375,13747,2512,36
28745,1371,13712,82,0
28273,1521,15211,6167,43
28027,1381,13812,10231,91
28385,1717,17171,516,3
28757,NA,NA,0,0
27583,1228,12279,861,8
28761,1688,16884,1434,25
28551,1412,14118,2014,27
28456,1433,14330,511,9
28545,521,5212,209,0
27925,1218,12176,507,6
27052,1327,13269,1335,26
28091,1271,12707,299,4
27613,908,9075,4222,15
27531,315,3153,21,0
27217,1711,17108,6691,108
27527,1364,13640,4124,16
28759,1150,11504,905,7
28056,1572,15724,5597,68
28455,1956,19558,336,4
27870,1516,15162,4038,71
28538,1361,13615,455,3
28779,1166,11658,2053,46
28901,1461,14605,882,15
27503,413,4126,298,1
28020,1603,16031,395,2
28463,2030,20304,2003,44
27597,1676,16761,4273,26
28617,1224,12240,300,3
27574,1068,10681,1627,16
28120,1500,14997,3647,48
28743,1007,10074,244,7
27501,1360,13600,2902,27
27893,1524,15241,6195,132
27557,1311,13110,1208,11
28631,1660,16604,89,0
27929,795,7953,155,2
27299,1774,17739,932,9
27950,536,5360,117,0
27876,1171,11705,151,4
27355,1033,10325,330,2
27549,1242,12421,3133,39
28663,1161,11608,83,0
28547,1307,13066,1812,0
27205,1436,14356,4960,55
28748,1041,10407,1320,18
28339,1532,15320,1107,13
27041,1352,13516,1084,9
28712,1064,10644,2091,30
28144,1723,17229,4453,80
27208,1360,13601,230,3
28431,1801,18009,1214,29
28105,1161,11609,5264,78
28902,1063,10627,166,1
28448,929,9293,113,1
28206,1488,14885,2269,13
27986,732,7321,194,4
28097,1956,19562,1198,5
28363,1594,15941,172,1
28376,1280,12799,5610,63
28668,0,0,0,0
27209,2067,20670,858,42
27581,1082,10819,428,2
27830,1025,10251,498,8
28705,918,9180,658,2
27562,1218,12182,340,1
27235,1248,12481,571,13
28610,1688,16878,1728,19
27572,832,8324,609,3
28531,997,9972,141,3
27891,1281,12812,642,9
27546,1428,14276,3203,85
28542,1095,10950,673,0
28582,1299,12993,237,2
27928,1091,10911,206,5
27874,1194,11939,569,12
27312,623,6233,1384,26
27511,806,8061,2744,28
27127,1378,13776,5305,29
28216,1473,14732,8654,69
27839,1016,10157,376,5
28655,1506,15063,8774,103
28375,0,0,0,0
27823,1342,13415,1048,11
27520,1521,15215,6688,76
28521,1598,15981,361,9
28570,1168,11681,2650,14
28540,1289,12889,6754,75
27043,1206,12061,777,9
27356,1258,12582,442,8
27326,1287,12866,475,2
28134,1461,14606,1726,29
27325,1386,13861,1064,13
28585,1259,12590,525,9
28365,1288,12882,2198,52
28434,965,9654,131,4
28530,1481,14811,1107,16
27828,1475,14749,1332,11
28510,998,9981,154,0
28525,1466,14657,485,4
28683,1096,10962,212,3
28468,921,9214,497,3
28778,929,9294,1004,13
27560,756,7563,2548,14
28304,1077,10766,4269,38
27502,804,8044,3519,11
27301,1441,14413,1444,22
28210,1273,12726,5689,47
28052,1677,16772,6176,109
27569,1523,15227,1368,12
28460,1477,14771,1564,6
28909,1011,10112,108,4
27897,770,7702,190,1
28443,1391,13908,3127,27
27358,926,9261,1478,8
28310,1546,15461,1370,0
28689,1673,16727,278,2
28721,1088,10878,1182,12
28438,1783,17832,301,3
27844,1372,13722,417,7
27231,737,7373,151,0
27809,1231,12314,647,10
27504,1746,17457,2849,32
27022,939,9392,142,3
27591,1541,15409,3613,31
28560,1311,13113,3793,61
27341,1198,11976,697,4
27922,958,9575,106,4
27968,0,0,0,0
28520,0,0,0,0
28753,1091,10915,1341,21
27983,1185,11850,1260,30
28373,1344,13440,343,4
28730,838,8383,844,10
27812,1210,12098,357,2
27804,1432,14318,4175,94
28606,1284,12843,304,3
28511,764,7643,48,0
28277,998,9981,7188,33
27978,0,0,0,0
27505,1218,12178,890,16
28036,1198,11976,2222,17
28717,1516,15160,223,5
27046,1091,10906,213,2
27507,945,9450,194,3
28450,1356,13559,325,11
27923,646,6465,64,0
27885,3725,37253,320,5
28470,1115,11148,1499,47
27545,1495,14947,4533,41
28303,1057,10569,3657,40
28083,1601,16010,4143,55
28734,1289,12887,3663,43
27947,1018,10178,86,1
28372,1933,19333,2949,40
28461,822,8219,1691,18
28660,1378,13784,322,3
27023,1104,11037,1410,6
27943,0,0,0,0
28634,1321,13209,696,10
28529,1623,16227,412,8
27845,929,9293,264,11
28704,1373,13729,2983,25
28386,1935,19347,1174,12
27609,1089,10890,4207,28
27025,1220,12198,1356,32
27615,998,9979,4594,50
28174,1691,16905,1570,11
28715,1011,10107,2758,28
27410,930,9298,5297,56
27542,1300,13004,1306,19
28371,1379,13790,977,15
27832,1449,14492,422,8
28079,1411,14113,5619,42
27924,1057,10573,371,4
28635,1486,14856,599,8
27051,1259,12586,1043,8
28433,1289,12894,683,8
27265,1189,11887,5948,65
28747,703,7032,177,5
27295,1514,15144,5935,74
28379,1476,14757,3808,82
28343,1576,15763,247,7
27926,636,6361,125,1
27871,1263,12629,564,10
27936,583,5827,56,1
28436,1445,14446,334,4
27919,933,9331,113,1
27540,1038,10383,4057,12
27853,0,0,0,0
28358,1786,17860,6879,129
28133,1423,14228,386,7
27012,1312,13121,3799,57
27820,860,8597,283,6
28627,834,8344,128,0
27972,0,0,0,0
28453,1777,17766,735,7
28790,1166,11656,440,5
28348,1348,13481,4860,44
28442,1384,13841,240,7
28110,1599,15991,8881,95
28307,941,9408,1457,0
28432,2316,23159,390,3
28037,1534,15339,3656,9
28160,1895,18954,761,12
27207,1174,11745,447,2
27284,1285,12852,7223,97
27055,1564,15639,2271,32
27455,1096,10957,3199,71
28205,1280,12798,6632,70
27856,1723,17230,2981,36
27703,1166,11664,7156,34
27882,1485,14848,1177,15
27818,1127,11269,143,1
27529,1339,13392,7212,78
28528,859,8594,55,0
27565,1248,12476,3251,49
27707,1006,10058,4731,17
27890,1309,13094,314,17
27910,1309,13093,1520,52
27233,1217,12174,444,4
28667,0,0,0,0
27014,1599,15987,153,5
28412,1073,10729,4611,56
28651,1455,14550,968,14
27018,1226,12261,1008,10
27019,1134,11337,480,1
27705,904,9035,4344,86
27614,989,9894,3729,23
