GEOID,DATE,DEV,COMPHOME
370810106011,2021-03-31,30,8
370899305012,2021-03-31,75,15
370970610011,2021-03-31,178,35
371190055113,2021-03-31,59,17
371539708001,2021-03-31,53,12
371719310012,2021-03-31,35,9
370810144073,2021-03-31,71,8
371070101003,2021-03-31,52,8
371190057061,2021-03-31,106,25
371319202002,2021-03-31,24,4
371399607011,2021-03-31,136,21
371690706001,2021-03-31,129,33
370670035003,2021-03-31,66,16
370670040111,2021-03-31,123,31
370710314022,2021-03-31,38,6
371190055123,2021-03-31,111,29
371570414001,2021-03-31,399,237
371570416022,2021-03-31,74,13
371830517002,2021-03-31,48,11
371950008023,2021-03-31,69,15
370670038031,2021-03-31,78,20
371219502004,2021-03-31,59,9
371459204002,2021-03-31,43,14
370350118012,2021-03-31,186,40
370810164072,2021-03-31,102,23
371010402031,2021-03-31,1351,314
371190058172,2021-03-31,199,41
371270108001,2021-03-31,95,23
371830535071,2021-03-31,37,8
370139301005,2021-03-31,37,5
370230205001,2021-03-31,101,30
370459513002,2021-03-31,157,26
370670033142,2021-03-31,114,23
371190015041,2021-03-31,118,43
371539705002,2021-03-31,363,192
371559620021,2021-03-31,39,8
371790203062,2021-03-31,87,21
371830537113,2021-03-31,71,23
370250426011,2021-03-31,226,56
370399303002,2021-03-31,19,1
370779703003,2021-03-31,82,14
370810106022,2021-03-31,48,7
371590514004,2021-03-31,117,23
371899207031,2021-03-31,99,21
370079203003,2021-03-31,173,22
370190205074,2021-03-31,63,18
370630020191,2021-03-31,49,13
370670040053,2021-03-31,76,15
370779701013,2021-03-31,100,21
371330002021,2021-03-31,120,24
371759603001,2021-03-31,57,13
370899305022,2021-03-31,116,32
371190015073,2021-03-31,64,19
371510315012,2021-03-31,152,24
370370201052,2021-03-31,265,91
370479313004,2021-03-31,108,18
370670011002,2021-03-31,21,3
370839302001,2021-03-31,68,14
371510315031,2021-03-31,49,10
371830534052,2021-03-31,136,33
371830540182,2021-03-31,58,12
370350107002,2021-03-31,56,14
370459503022,2021-03-31,107,16
370670037031,2021-03-31,161,49
371190030074,2021-03-31,77,18
371679308012,2021-03-31,192,29
371790203072,2021-03-31,248,45
370210026072,2021-03-31,82,20
370230213011,2021-03-31,96,16
370350111024,2021-03-31,365,127
370810160082,2021-03-31,143,24
371190063041,2021-03-31,79,16
371350107042,2021-03-31,60,14
371350116022,2021-03-31,84,18
371419202021,2021-03-31,165,34
371499202003,2021-03-31,73,18
370319707022,2021-03-31,74,13
370510020023,2021-03-31,61,18
370570601024,2021-03-31,84,16
370630007002,2021-03-31,42,12
370710302051,2021-03-31,111,20
370839310003,2021-03-31,16,9
371190058341,2021-03-31,180,47
371270115002,2021-03-31,93,21
371510307001,2021-03-31,135,20
371950011001,2021-03-31,36,7
370570620023,2021-03-31,41,4
370899307021,2021-03-31,173,29
371070111004,2021-03-31,95,20
371830521011,2021-03-31,191,58
370339303001,2021-03-31,65,11
370670013003,2021-03-31,31,10
371330011011,2021-03-31,66,12
371619605001,2021-03-31,103,15
371679308011,2021-03-31,279,51
371819602003,2021-03-31,81,21
370630017111,2021-03-31,55,11
370670005002,2021-03-31,31,14
370479309001,2021-03-31,66,8
370630016013,2021-03-31,85,20
371619607002,2021-03-31,77,17
371939604001,2021-03-31,85,20
370250408002,2021-03-31,96,18
370250408003,2021-03-31,92,24
370559702001,2021-03-31,41,9
370759201001,2021-03-31,36,5
370899304023,2021-03-31,337,169
371010415023,2021-03-31,224,72
371190055143,2021-03-31,99,39
371830507002,2021-03-31,31,4
371830524042,2021-03-31,44,16
371830540121,2021-03-31,87,22
370739701002,2021-03-31,46,8
370970604001,2021-03-31,93,27
371290116061,2021-03-31,313,111
370190204042,2021-03-31,57,10
370319707011,2021-03-31,63,6
370879206003,2021-03-31,38,6
371010411012,2021-03-31,110,22
371190020022,2021-03-31,485,212
371510306002,2021-03-31,536,222
371819609001,2021-03-31,93,17
370010219013,2021-03-31,131,26
370459515012,2021-03-31,85,21
370810116011,2021-03-31,127,40
371050302002,2021-03-31,33,9
371139704002,2021-03-31,80,22
371010404002,2021-03-31,66,9
371350107034,2021-03-31,39,8
371470004001,2021-03-31,166,46
371939604004,2021-03-31,109,25
