GEOID,DATE,DEV,COMPHOME
370270313003,2021-04-03,56,12
370459505003,2021-04-03,96,21
370630004012,2021-04-03,53,5
370650207002,2021-04-03,50,7
371830524011,2021-04-03,233,53
370610905022,2021-04-03,88,12
370670016011,2021-04-03,44,17
370779703001,2021-04-03,46,8
371830523023,2021-04-03,153,23
370810128041,2021-04-03,114,35
371190031031,2021-04-03,70,12
371190056042,2021-04-03,109,8
371290120103,2021-04-03,76,19
371830538071,2021-04-03,118,28
370230203022,2021-04-03,200,43
370710303011,2021-04-03,79,9
370850703001,2021-04-03,108,29
371190033002,2021-04-03,20,3
371350108021,2021-04-03,92,18
371439201004,2021-04-03,120,26
370459506023,2021-04-03,88,15
370710332021,2021-04-03,150,20
370970615012,2021-04-03,180,37
371650106004,2021-04-03,95,14
370839309001,2021-04-03,32,4
371290103001,2021-04-03,110,32
371419202031,2021-04-03,394,90
370190205096,2021-04-03,88,26
370970610022,2021-04-03,69,11
371190058162,2021-04-03,41,9
371270108004,2021-04-03,88,20
371470001003,2021-04-03,170,14
371830534131,2021-04-03,595,116
371950008011,2021-04-03,17,5
370190205094,2021-04-03,48,21
370510008002,2021-04-03,40,7
370570602032,2021-04-03,140,25
370810110001,2021-04-03,26,5
371090712011,2021-04-03,122,24
371190055082,2021-04-03,84,13
371190058171,2021-04-03,51,10
371510313061,2021-04-03,225,36
371619611012,2021-04-03,69,10
371790202023,2021-04-03,104,25
371939604005,2021-04-03,87,12
370079203001,2021-04-03,110,21
370270309003,2021-04-03,85,22
370370201051,2021-04-03,64,19
370570616002,2021-04-03,53,2
370670012002,2021-04-03,38,9
370899307012,2021-04-03,102,27
371190058451,2021-04-03,81,7
371190062081,2021-04-03,186,43
371470016004,2021-04-03,115,23
371590511012,2021-04-03,69,14
371690701005,2021-04-03,62,11
371830529031,2021-04-03,209,49
371839801001,2021-04-03,24,3
371950001002,2021-04-03,33,10
370010203003,2021-04-03,79,10
370499611001,2021-04-03,324,82
370810114004,2021-04-03,31,1
371290107002,2021-04-03,68,21
371539702001,2021-04-03,90,23
371830530093,2021-04-03,46,13
371910006012,2021-04-03,26,5
371939607002,2021-04-03,74,18
370210016004,2021-04-03,52,22
370570605001,2021-04-03,101,22
370939701012,2021-04-03,289,69
370970616021,2021-04-03,600,180
371139707002,2021-04-03,67,10
371190030153,2021-04-03,66,8
371190037002,2021-04-03,75,20
371190055181,2021-04-03,156,34
371570407001,2021-04-03,99,24
370119301003,2021-04-03,31,6
370210027012,2021-04-03,94,19
370459505002,2021-04-03,122,21
370510033123,2021-04-03,89,33
370531103011,2021-04-03,88,14
370670040091,2021-04-03,136,36
370899309002,2021-04-03,105,25
371010402022,2021-04-03,313,57
371239604012,2021-04-03,44,10
371470005013,2021-04-03,93,14
371830543021,2021-04-03,53,13
370350116023,2021-04-03,127,21
370350117012,2021-04-03,129,25
371050305033,2021-04-03,134,34
371070114001,2021-04-03,64,10
371290101003,2021-04-03,22,5
371590510014,2021-04-03,147,18
371719311012,2021-04-03,89,17
371830532061,2021-04-03,371,71
371879501002,2021-04-03,26,4
370370208002,2021-04-03,126,29
370810160081,2021-04-03,151,32
371139707005,2021-04-03,90,22
371650106001,2021-04-03,30,6
371830506001,2021-04-03,32,7
371830538061,2021-04-03,240,76
371950004001,2021-04-03,43,10
370010212053,2021-04-03,236,55
370099708001,2021-04-03,57,19
370459509003,2021-04-03,111,56
370570603011,2021-04-03,246,50
370810126013,2021-04-03,40,9
370879205003,2021-04-03,108,31
370970614012,2021-04-03,155,19
371319203003,2021-04-03,52,15
371570403002,2021-04-03,59,11
371590511011,2021-04-03,148,22
371010404002,2021-04-03,60,9
371350107034,2021-04-03,38,9
371470004001,2021-04-03,132,9
371939604004,2021-04-03,121,30
370099704001,2021-04-03,71,17
370650206001,2021-04-03,54,14
370650208001,2021-04-03,62,12
370810145012,2021-04-03,31,1
370879202005,2021-04-03,68,12
371510315053,2021-04-03,52,11
371590518011,2021-04-03,209,37
371639702004,2021-04-03,142,15
370570612011,2021-04-03,107,32
370850713032,2021-04-03,199,51
371090709023,2021-04-03,138,24
371190062031,2021-04-03,112,10
371650105004,2021-04-03,50,8
371790209011,2021-04-03,127,20
370570620013,2021-04-03,137,17
370630016043,2021-04-03,118,30
370810103002,2021-04-03,49,9
370810126014,2021-04-03,111,21
371010402023,2021-04-03,120,22
371190030071,2021-04-03,40,5
371259511001,2021-04-03,88,20
371590504001,2021-04-03,44,13
371790210142,2021-04-03,43,13
371819608001,2021-04-03,33,10
370250422002,2021-04-03,106,24
370339302001,2021-04-03,32,9
370531102002,2021-04-03,384,88
370810125031,2021-04-03,56,9
370810157053,2021-04-03,73,25
370970609014,2021-04-03,65,15
371010411033,2021-04-03,509,96
371830523021,2021-04-03,128,27
370350107002,2021-04-03,51,10
370459503022,2021-04-03,93,21
370670037031,2021-04-03,147,32
371190030074,2021-04-03,71,11
371679308012,2021-04-03,186,23
371790203072,2021-04-03,248,54
370250408002,2021-04-03,98,19
370250408003,2021-04-03,83,17
370559702001,2021-04-03,48,12
370759201001,2021-04-03,16,5
370899304023,2021-04-03,272,139
371010415023,2021-04-03,229,66
371190055143,2021-04-03,105,31
371830507002,2021-04-03,36,15
371830524042,2021-04-03,36,4
371830540121,2021-04-03,82,17
370190203051,2021-04-03,162,35
370230206001,2021-04-03,93,25
370499601012,2021-04-03,117,38
370510033124,2021-04-03,41,6
370610903001,2021-04-03,42,17
370899314003,2021-04-03,84,17
371010413004,2021-04-03,137,19
371050306021,2021-04-03,84,16
371559615004,2021-04-03,46,11
370710310042,2021-04-03,97,14
370059501002,2021-04-03,69,15
370190205041,2021-04-03,85,20
370210025042,2021-04-03,113,21
370510038003,2021-04-03,50,15
371010401004,2021-04-03,84,21
370079204002,2021-04-03,44,6
370590802004,2021-04-03,71,10
370630011002,2021-04-03,51,12
371190053082,2021-04-03,23,7
371330017002,2021-04-03,64,22
371759604021,2021-04-03,67,13
371910008002,2021-04-03,122,11
370670035003,2021-04-03,54,12
370670040111,2021-04-03,126,20
370710314022,2021-04-03,41,6
371190055123,2021-04-03,116,28
371570414001,2021-04-03,310,173
371570416022,2021-04-03,76,17
371830517002,2021-04-03,47,6
371950008023,2021-04-03,68,7
370650215001,2021-04-03,63,11
371590509041,2021-04-03,83,11
371619611022,2021-04-03,41,9
371719305021,2021-04-03,46,7
370319708041,2021-04-03,92,11
370630016032,2021-04-03,199,54
371330003011,2021-04-03,110,32
370190205071,2021-04-03,57,16
370270308001,2021-04-03,94,13
370510010002,2021-04-03,70,23
370630017062,2021-04-03,73,22
370710316003,2021-04-03,82,20
370810126011,2021-04-03,32,6
370839305023,2021-04-03,84,15
370899314004,2021-04-03,52,14
371510310002,2021-04-03,85,19
371719310032,2021-04-03,84,15
371830541063,2021-04-03,133,28
370499610022,2021-04-03,61,15
371010408002,2021-04-03,309,133
371270105021,2021-04-03,141,49
371330012004,2021-04-03,84,17
371899209004,2021-04-03,63,18
370810161012,2021-04-03,535,239
371070102002,2021-04-03,37,12
371190056122,2021-04-03,93,18
371190064051,2021-04-03,120,30
371259505013,2021-04-03,174,42
371270111012,2021-04-03,177,38
371590519023,2021-04-03,105,17
371830535232,2021-04-03,103,23
371830538041,2021-04-03,235,47
370210026072,2021-04-03,70,17
370230213011,2021-04-03,92,18
370350111024,2021-04-03,332,117
370810160082,2021-04-03,145,21
371190063041,2021-04-03,73,15
371350107042,2021-04-03,62,14
371350116022,2021-04-03,88,2
371419202021,2021-04-03,166,28
371499202003,2021-04-03,57,12
370459516024,2021-04-03,72,7
370690606003,2021-04-03,159,40
370710310011,2021-04-03,71,18
371470011001,2021-04-03,97,19
371510311003,2021-04-03,62,12
371910007001,2021-04-03,24,10
371939607003,2021-04-03,51,6
370250425012,2021-04-03,250,77
370810153002,2021-04-03,156,41
370839307003,2021-04-03,28,6
371350117001,2021-04-03,145,2
371830535062,2021-04-03,29,7
370810144073,2021-04-03,66,12
371070101003,2021-04-03,52,13
371190057061,2021-04-03,118,22
371319202002,2021-04-03,26,6
371399607011,2021-04-03,137,28
371690706001,2021-04-03,120,27
370250426011,2021-04-03,212,26
370399303002,2021-04-03,13,2
370779703003,2021-04-03,81,9
370810106022,2021-04-03,46,10
371590514004,2021-04-03,107,23
371899207031,2021-04-03,108,23
370250423003,2021-04-03,50,9
370499605004,2021-04-03,91,24
370899309001,2021-04-03,57,16
371010409012,2021-04-03,237,61
371290111001,2021-04-03,48,12
371510311002,2021-04-03,72,14
370399301002,2021-04-03,32,7
370479310003,2021-04-03,85,22
370630021002,2021-04-03,112,28
370670040072,2021-04-03,155,33
371190019171,2021-04-03,78,26
371190046001,2021-04-03,36,11
371399602001,2021-04-03,68,23
370479308004,2021-04-03,45,7
370810165061,2021-04-03,59,5
370999505001,2021-04-03,104,24
371050305032,2021-04-03,91,12
371050306023,2021-04-03,140,29
371510310004,2021-04-03,63,12
371830515012,2021-04-03,102,11
371999604001,2021-04-03,60,13
370190202031,2021-04-03,130,29
370670006001,2021-04-03,37,9
370839311007,2021-04-03,28,9
370850712041,2021-04-03,108,20
371090711012,2021-04-03,233,46
371190020043,2021-04-03,113,27
371290116072,2021-04-03,177,37
371619607004,2021-04-03,69,9
370339303001,2021-04-03,64,15
370670013003,2021-04-03,28,11
371330011011,2021-04-03,70,15
371619605001,2021-04-03,88,11
371679308011,2021-04-03,265,45
371819602003,2021-04-03,93,21
370210004002,2021-04-03,12,1
371050301022,2021-04-03,106,15
371090708002,2021-04-03,89,15
371190059091,2021-04-03,261,60
371330004012,2021-04-03,360,79
371470014022,2021-04-03,58,20
371679307003,2021-04-03,125,12
371790210111,2021-04-03,200,29
371830534091,2021-04-03,95,22
370190203071,2021-04-03,32,5
370210027021,2021-04-03,130,37
370270303004,2021-04-03,74,23
370479308002,2021-04-03,97,12
371190054042,2021-04-03,93,24
371350107053,2021-04-03,33,3
371559602013,2021-04-03,99,33
371559620012,2021-04-03,38,4
371830537221,2021-04-03,55,11
370210016002,2021-04-03,58,17
370210017002,2021-04-03,52,22
370210022043,2021-04-03,50,10
370710310032,2021-04-03,221,38
371119706001,2021-04-03,70,16
370270303001,2021-04-03,74,17
370479306004,2021-04-03,76,13
371190020033,2021-04-03,50,21
371590503002,2021-04-03,100,29
370210027011,2021-04-03,95,11
370270301002,2021-04-03,484,266
370670004002,2021-04-03,21,4
371190058431,2021-04-03,112,17
371330023002,2021-04-03,174,35
371350110005,2021-04-03,74,21
371570407003,2021-04-03,36,5
371790203051,2021-04-03,202,47
371910009012,2021-04-03,70,13
371910020001,2021-04-03,19,5
370139306001,2021-04-03,68,8
370710326002,2021-04-03,64,15
370879205004,2021-04-03,69,18
371190058412,2021-04-03,55,12
371290120062,2021-04-03,94,22
371290120082,2021-04-03,178,38
371290120091,2021-04-03,129,33
370350107001,2021-04-03,28,4
370510031042,2021-04-03,154,40
370531102001,2021-04-03,200,39
370670026012,2021-04-03,53,10
370839305022,2021-04-03,51,21
371070108003,2021-04-03,43,9
371290116052,2021-04-03,106,16
371719311022,2021-04-03,151,32
370179505002,2021-04-03,92,20
370210026064,2021-04-03,44,7
370350118013,2021-04-03,116,31
370810158002,2021-04-03,56,11
371010408001,2021-04-03,46,5
371470003012,2021-04-03,112,27
371570409001,2021-04-03,43,6
371830530051,2021-04-03,32,2
370970603001,2021-04-03,47,16
370999507001,2021-04-03,38,6
371190030075,2021-04-03,68,8
371259503011,2021-04-03,60,22
371790204031,2021-04-03,118,31
371790206021,2021-04-03,128,26
371830518003,2021-04-03,44,5
371910010003,2021-04-03,105,7
370010219013,2021-04-03,119,15
370459515012,2021-04-03,86,18
370810116011,2021-04-03,106,28
371050302002,2021-04-03,50,17
371139704002,2021-04-03,78,12
370630017081,2021-04-03,154,44
371150102001,2021-04-03,72,17
371190019151,2021-04-03,42,8
371399607021,2021-04-03,103,18
371470020025,2021-04-03,54,10
371559606002,2021-04-03,65,17
371790210131,2021-04-03,579,97
371830535092,2021-04-03,90,16
370899305022,2021-04-03,113,30
371190015073,2021-04-03,63,13
371510315012,2021-04-03,152,32
370630006001,2021-04-03,46,12
370899307033,2021-04-03,126,32
371559602011,2021-04-03,77,18
371830530081,2021-04-03,130,25
370210013001,2021-04-03,75,14
370510032052,2021-04-03,125,33
370710312011,2021-04-03,78,16
371190010002,2021-04-03,19,2
371830523022,2021-04-03,130,18
370010216001,2021-04-03,72,11
370670034022,2021-04-03,103,28
370810128051,2021-04-03,141,30
371290123001,2021-04-03,198,38
371190055142,2021-04-03,87,19
371790210152,2021-04-03,199,48
371899209003,2021-04-03,64,17
370250416013,2021-04-03,237,42
370370206001,2021-04-03,91,10
371830537252,2021-04-03,113,24
370350118012,2021-04-03,185,34
370810164072,2021-04-03,108,20
371010402031,2021-04-03,1326,266
371190058172,2021-04-03,189,38
371270108001,2021-04-03,94,15
371830535071,2021-04-03,36,9
370030403001,2021-04-03,122,24
371050307023,2021-04-03,102,22
371190019154,2021-04-03,42,14
371570406013,2021-04-03,90,12
370250417021,2021-04-03,90,7
370399301003,2021-04-03,54,23
370810162011,2021-04-03,261,53
370810167021,2021-04-03,110,22
370099707005,2021-04-03,38,10
370370204013,2021-04-03,76,19
370850708011,2021-04-03,154,34
371470003021,2021-04-03,222,37
371830541154,2021-04-03,378,189
371910001011,2021-04-03,260,47
370010209021,2021-04-03,149,26
370210031045,2021-04-03,28,15
370230201003,2021-04-03,76,12
370250419022,2021-04-03,72,14
370250426033,2021-04-03,179,39
370510026002,2021-04-03,108,17
370779706033,2021-04-03,478,140
370970613041,2021-04-03,186,38
371119705003,2021-04-03,67,23
371679312013,2021-04-03,62,12
371830521012,2021-04-03,37,12
371830541043,2021-04-03,216,44
371910005002,2021-04-03,60,6
370159601001,2021-04-03,29,5
370630017093,2021-04-03,233,73
370970608011,2021-04-03,65,17
371190034003,2021-04-03,52,8
371190057131,2021-04-03,173,31
371639705003,2021-04-03,66,13
371950014001,2021-04-03,273,46
370479309001,2021-04-03,59,14
370630016013,2021-04-03,90,25
371619607002,2021-04-03,64,13
371939604001,2021-04-03,92,17
371190004001,2021-04-03,68,10
371259504011,2021-04-03,40,8
371559607013,2021-04-03,112,22
371790204011,2021-04-03,321,70
371790208002,2021-04-03,32,1
370010212061,2021-04-03,99,21
370230203014,2021-04-03,119,26
370459506011,2021-04-03,351,140
370459506021,2021-04-03,87,12
370650212001,2021-04-03,53,8
371190029033,2021-04-03,65,18
371190031062,2021-04-03,71,20
371290117053,2021-04-03,107,19
371790210071,2021-04-03,349,45
371830511021,2021-04-03,17,1
371830536081,2021-04-03,248,75
370810106011,2021-04-03,30,5
370899305012,2021-04-03,78,18
370970610011,2021-04-03,171,33
371190055113,2021-04-03,59,10
371539708001,2021-04-03,58,7
371719310012,2021-04-03,31,4
370210032042,2021-04-03,72,13
370810127061,2021-04-03,73,26
371190019152,2021-04-03,86,26
371190058422,2021-04-03,69,16
370670028042,2021-04-03,40,13
371350112042,2021-04-03,48,10
371559609001,2021-04-03,44,13
370030401003,2021-04-03,113,18
370139305021,2021-04-03,141,33
370210022032,2021-04-03,130,26
370510035003,2021-04-03,32,9
370630007001,2021-04-03,21,4
370739702002,2021-04-03,47,9
371419202023,2021-04-03,147,24
371690702002,2021-04-03,82,16
371830537232,2021-04-03,59,26
371939603002,2021-04-03,122,14
370690604021,2021-04-03,108,24
370710325081,2021-04-03,58,4
371190012003,2021-04-03,74,13
370710301021,2021-04-03,218,35
371719306003,2021-04-03,79,11
371899204002,2021-04-03,64,12
371910004023,2021-04-03,56,12
370270302004,2021-04-03,93,17
370270307004,2021-04-03,153,24
370610907021,2021-04-03,57,14
371190038064,2021-04-03,72,13
371190058471,2021-04-03,73,14
371590517002,2021-04-03,222,48
370670038031,2021-04-03,86,21
371219502004,2021-04-03,52,9
371459204002,2021-04-03,38,12
370319709022,2021-04-03,39,7
371050302003,2021-04-03,29,2
371190016071,2021-04-03,70,12
371190058283,2021-04-03,49,7
371459203003,2021-04-03,24,4
371910006025,2021-04-03,102,20
371970501023,2021-04-03,201,38
370319708032,2021-04-03,62,20
370570615002,2021-04-03,51,6
371010410021,2021-04-03,188,31
371510311005,2021-04-03,43,18
371679305002,2021-04-03,131,23
371830526011,2021-04-03,87,16
371939601001,2021-04-03,190,41
370570612012,2021-04-03,65,20
370670027013,2021-04-03,54,12
371090711021,2021-04-03,412,79
371690701004,2021-04-03,48,7
371830528021,2021-04-03,77,20
370570620023,2021-04-03,43,6
370899307021,2021-04-03,164,40
371070111004,2021-04-03,92,16
371830521011,2021-04-03,164,49
370459510002,2021-04-03,65,16
371190006002,2021-04-03,54,12
371590512011,2021-04-03,178,33
371899207033,2021-04-03,117,17
370210009003,2021-04-03,51,20
370670035005,2021-04-03,94,23
371190012001,2021-04-03,61,16
370810125111,2021-04-03,75,14
371290109002,2021-04-03,56,15
371790207022,2021-04-03,151,25
371830529042,2021-04-03,167,32
371830541141,2021-04-03,153,42
370190205082,2021-04-03,56,17
370570614001,2021-04-03,33,15
370810152002,2021-04-03,171,37
371010412023,2021-04-03,166,25
371239605003,2021-04-03,39,6
371559601012,2021-04-03,49,13
371559620022,2021-04-03,74,20
371830512001,2021-04-03,20,6
371830526031,2021-04-03,94,7
370630017111,2021-04-03,48,13
370670005002,2021-04-03,31,17
370190203082,2021-04-03,24,5
370190204022,2021-04-03,16,5
370230210004,2021-04-03,59,3
370650203001,2021-04-03,51,20
370670033121,2021-04-03,312,74
371090708004,2021-04-03,93,16
371470020011,2021-04-03,79,21
371950013003,2021-04-03,62,14
371970502003,2021-04-03,88,18
370499606002,2021-04-03,49,11
370510019022,2021-04-03,97,29
370710327033,2021-04-03,35,7
370779706031,2021-04-03,83,14
370810143003,2021-04-03,23,4
371190030171,2021-04-03,44,9
371190054011,2021-04-03,118,30
371239602002,2021-04-03,51,3
371470005021,2021-04-03,157,33
371559613022,2021-04-03,65,17
371819606001,2021-04-03,47,15
371830541061,2021-04-03,100,30
370710317012,2021-04-03,65,8
370879201011,2021-04-03,30,4
371239605001,2021-04-03,44,8
371470003024,2021-04-03,103,32
371619612001,2021-04-03,86,16
370059503003,2021-04-03,77,20
370670030022,2021-04-03,70,14
370670040071,2021-04-03,150,15
370810104012,2021-04-03,31,1
371470020021,2021-04-03,76,15
371559619001,2021-04-03,29,1
371679310001,2021-04-03,83,14
371910013021,2021-04-03,76,25
370670008021,2021-04-03,10,1
370839303005,2021-04-03,44,15
370970604002,2021-04-03,52,10
371270106024,2021-04-03,41,4
371619612003,2021-04-03,114,16
371719310021,2021-04-03,97,19
371859501011,2021-04-03,73,17
370590803002,2021-04-03,208,26
370710327041,2021-04-03,53,9
371259506012,2021-04-03,57,16
371319203001,2021-04-03,44,8
371539710002,2021-04-03,68,21
371830532021,2021-04-03,124,25
370179503003,2021-04-03,55,14
370459515031,2021-04-03,211,48
370479313001,2021-04-03,129,21
370630010012,2021-04-03,29,6
371150105003,2021-04-03,71,13
371190040004,2021-04-03,106,27
371830537071,2021-04-03,70,14
370419301021,2021-04-03,53,5
370419302004,2021-04-03,70,9
370499612022,2021-04-03,395,154
370510025033,2021-04-03,103,47
370670028012,2021-04-03,91,29
371190037001,2021-04-03,74,16
371190056211,2021-04-03,115,28
371590513031,2021-04-03,36,3
371690705034,2021-04-03,95,20
371830519001,2021-04-03,33,5
370370208003,2021-04-03,119,28
370570605003,2021-04-03,39,3
370670032022,2021-04-03,40,13
