GEOID,DATE,DEV,COMPHOME
370270313003,2021-04-08,60,14
370459505003,2021-04-08,108,27
370630004012,2021-04-08,47,6
370650207002,2021-04-08,52,11
371830524011,2021-04-08,258,65
370610905022,2021-04-08,92,13
370670016011,2021-04-08,48,18
370779703001,2021-04-08,45,11
371830523023,2021-04-08,157,23
370190205096,2021-04-08,94,23
370970610022,2021-04-08,71,14
371190058162,2021-04-08,36,9
371270108004,2021-04-08,104,20
371470001003,2021-04-08,163,17
371830534131,2021-04-08,609,160
371950008011,2021-04-08,17,9
370079203001,2021-04-08,104,11
370270309003,2021-04-08,93,23
370370201051,2021-04-08,60,15
370570616002,2021-04-08,58,9
370670012002,2021-04-08,43,4
370899307012,2021-04-08,115,28
371190058451,2021-04-08,79,22
371190062081,2021-04-08,208,43
371470016004,2021-04-08,116,22
371590511012,2021-04-08,81,17
371690701005,2021-04-08,65,10
371830529031,2021-04-08,224,62
371839801001,2021-04-08,28,6
371950001002,2021-04-08,36,14
370230203022,2021-04-08,221,54
370710303011,2021-04-08,81,11
370850703001,2021-04-08,117,24
371190033002,2021-04-08,12,3
371350108021,2021-04-08,93,18
371439201004,2021-04-08,108,25
370459506023,2021-04-08,97,24
370710332021,2021-04-08,168,37
370970615012,2021-04-08,177,49
371650106004,2021-04-08,113,20
370010212053,2021-04-08,277,67
370099708001,2021-04-08,70,17
370459509003,2021-04-08,155,96
370570603011,2021-04-08,258,52
370810126013,2021-04-08,49,3
370879205003,2021-04-08,109,26
370970614012,2021-04-08,154,24
371319203003,2021-04-08,58,13
371570403002,2021-04-08,65,12
371590511011,2021-04-08,163,32
370190203051,2021-04-08,176,34
370230206001,2021-04-08,91,21
370499601012,2021-04-08,122,34
370510033124,2021-04-08,48,11
370610903001,2021-04-08,45,13
370899314003,2021-04-08,85,13
371010413004,2021-04-08,140,18
371050306021,2021-04-08,91,18
371559615004,2021-04-08,44,4
370710310042,2021-04-08,93,26
370099704001,2021-04-08,79,19
370650206001,2021-04-08,62,16
370650208001,2021-04-08,53,11
370810145012,2021-04-08,32,1
370879202005,2021-04-08,70,18
371510315053,2021-04-08,52,8
371590518011,2021-04-08,224,39
371639702004,2021-04-08,154,17
370839309001,2021-04-08,31,8
371290103001,2021-04-08,117,35
371419202031,2021-04-08,415,82
370210027011,2021-04-08,94,23
370270301002,2021-04-08,686,415
370670004002,2021-04-08,24,7
371190058431,2021-04-08,134,21
371330023002,2021-04-08,166,32
371350110005,2021-04-08,89,21
371570407003,2021-04-08,47,13
371790203051,2021-04-08,219,57
371910009012,2021-04-08,62,10
371910020001,2021-04-08,15,5
370810128041,2021-04-08,140,48
371190031031,2021-04-08,79,13
371190056042,2021-04-08,152,27
371290120103,2021-04-08,68,11
371830538071,2021-04-08,109,24
370059501002,2021-04-08,70,24
370190205041,2021-04-08,89,20
370210025042,2021-04-08,121,24
370510038003,2021-04-08,40,13
371010401004,2021-04-08,88,17
370370208002,2021-04-08,142,33
370810160081,2021-04-08,166,42
371139707005,2021-04-08,98,25
371650106001,2021-04-08,33,9
371830506001,2021-04-08,27,7
371830538061,2021-04-08,299,92
