GEOID,DATE,DEV,COMPHOME
370270313003,2021-03-27,61,14
370459505003,2021-03-27,81,15
370630004012,2021-03-27,45,5
370650207002,2021-03-27,36,5
371830524011,2021-03-27,215,50
370610905022,2021-03-27,82,10
370670016011,2021-03-27,46,11
370779703001,2021-03-27,46,12
371830523023,2021-03-27,166,29
370190205096,2021-03-27,77,25
370970610022,2021-03-27,62,22
371190058162,2021-03-27,43,9
371270108004,2021-03-27,92,22
371470001003,2021-03-27,160,16
371830534131,2021-03-27,577,125
371950008011,2021-03-27,19,1
370459506023,2021-03-27,95,15
370710332021,2021-03-27,136,32
370970615012,2021-03-27,168,41
371650106004,2021-03-27,86,19
370079203001,2021-03-27,102,15
370270309003,2021-03-27,91,19
370370201051,2021-03-27,63,11
370570616002,2021-03-27,45,8
370670012002,2021-03-27,41,4
370899307012,2021-03-27,101,18
371190058451,2021-03-27,81,28
371190062081,2021-03-27,188,44
371470016004,2021-03-27,113,18
371590511012,2021-03-27,66,16
371690701005,2021-03-27,60,14
371830529031,2021-03-27,211,51
371839801001,2021-03-27,19,1
371950001002,2021-03-27,25,13
370099704001,2021-03-27,71,23
370650206001,2021-03-27,66,19
370650208001,2021-03-27,56,5
370810145012,2021-03-27,26,5
370879202005,2021-03-27,71,26
371510315053,2021-03-27,43,8
371590518011,2021-03-27,197,34
371639702004,2021-03-27,148,18
370810128041,2021-03-27,94,25
371190031031,2021-03-27,68,13
371190056042,2021-03-27,102,13
371290120103,2021-03-27,64,14
371830538071,2021-03-27,106,24
370210027011,2021-03-27,88,22
370270301002,2021-03-27,695,472
370670004002,2021-03-27,15,3
371190058431,2021-03-27,123,25
371330023002,2021-03-27,164,36
371350110005,2021-03-27,70,21
371570407003,2021-03-27,41,10
371790203051,2021-03-27,198,40
371910009012,2021-03-27,61,17
371910020001,2021-03-27,16,3
370839309001,2021-03-27,30,5
371290103001,2021-03-27,105,29
371419202031,2021-03-27,389,69
370250417021,2021-03-27,91,13
370399301003,2021-03-27,41,9
370810162011,2021-03-27,262,49
370810167021,2021-03-27,99,23
370010212053,2021-03-27,219,54
370099708001,2021-03-27,64,21
370459509003,2021-03-27,127,80
370570603011,2021-03-27,238,61
370810126013,2021-03-27,43,9
370879205003,2021-03-27,104,21
370970614012,2021-03-27,150,25
371319203003,2021-03-27,39,9
371570403002,2021-03-27,62,14
371590511011,2021-03-27,151,26
370119301003,2021-03-27,35,8
370210027012,2021-03-27,89,27
370459505002,2021-03-27,115,21
370510033123,2021-03-27,74,23
370531103011,2021-03-27,86,22
370670040091,2021-03-27,144,58
370899309002,2021-03-27,89,18
371010402022,2021-03-27,305,60
371239604012,2021-03-27,42,14
371470005013,2021-03-27,83,11
371830543021,2021-03-27,46,11
370190205094,2021-03-27,41,12
370510008002,2021-03-27,42,12
370570602032,2021-03-27,123,25
370810110001,2021-03-27,19,5
371090712011,2021-03-27,123,26
371190055082,2021-03-27,86,25
371190058171,2021-03-27,50,11
371510313061,2021-03-27,216,45
371619611012,2021-03-27,70,20
371790202023,2021-03-27,95,25
371939604005,2021-03-27,83,16
370670035003,2021-03-27,44,13
370670040111,2021-03-27,128,23
370710314022,2021-03-27,38,8
371190055123,2021-03-27,114,30
371570414001,2021-03-27,413,258
371570416022,2021-03-27,72,11
371830517002,2021-03-27,46,3
371950008023,2021-03-27,64,14
370190203051,2021-03-27,149,28
370230206001,2021-03-27,83,29
370499601012,2021-03-27,116,50
370510033124,2021-03-27,44,15
370610903001,2021-03-27,41,14
370899314003,2021-03-27,87,11
371010413004,2021-03-27,127,18
371050306021,2021-03-27,87,11
371559615004,2021-03-27,38,1
370370208002,2021-03-27,120,32
370810160081,2021-03-27,154,29
371139707005,2021-03-27,82,27
371650106001,2021-03-27,30,5
371830506001,2021-03-27,27,3
371830538061,2021-03-27,292,113
371950004001,2021-03-27,30,5
370319708041,2021-03-27,100,22
370630016032,2021-03-27,253,77
371330003011,2021-03-27,98,20
370710310042,2021-03-27,94,15
370190203071,2021-03-27,24,2
370210027021,2021-03-27,139,44
370270303004,2021-03-27,69,16
370479308002,2021-03-27,96,23
371190054042,2021-03-27,89,25
371350107053,2021-03-27,39,7
371559602013,2021-03-27,92,26
371559620012,2021-03-27,39,8
371830537221,2021-03-27,49,11
370250425012,2021-03-27,261,75
370810153002,2021-03-27,144,32
370839307003,2021-03-27,25,2
371350117001,2021-03-27,140,10
371830535062,2021-03-27,32,12
370010203003,2021-03-27,76,15
370499611001,2021-03-27,325,86
370810114004,2021-03-27,28,7
371290107002,2021-03-27,58,9
371539702001,2021-03-27,70,9
371830530093,2021-03-27,44,6
371910006012,2021-03-27,29,11
371939607002,2021-03-27,68,22
370570620013,2021-03-27,124,22
370630016043,2021-03-27,110,31
370810103002,2021-03-27,46,4
370810126014,2021-03-27,99,18
371010402023,2021-03-27,123,18
371190030071,2021-03-27,44,4
371259511001,2021-03-27,80,13
371590504001,2021-03-27,31,8
371790210142,2021-03-27,47,14
371819608001,2021-03-27,33,17
370630006001,2021-03-27,48,9
370899307033,2021-03-27,118,36
371559602011,2021-03-27,69,17
371830530081,2021-03-27,127,28
370399301002,2021-03-27,34,7
370479310003,2021-03-27,73,13
370630021002,2021-03-27,114,23
370670040072,2021-03-27,160,43
371190019171,2021-03-27,71,27
371190046001,2021-03-27,36,19
371399602001,2021-03-27,62,17
370079204002,2021-03-27,50,13
370590802004,2021-03-27,76,22
