GEOID,DATE,DEV,COMPHOME
371470011001,2021-03-23,100,19
371510311003,2021-03-23,58,7
371910007001,2021-03-23,31,7
371939607003,2021-03-23,53,7
370810144073,2021-03-23,73,14
371070101003,2021-03-23,51,10
371190057061,2021-03-23,120,25
371319202002,2021-03-23,17,4
371399607011,2021-03-23,136,27
371690706001,2021-03-23,119,26
370570612012,2021-03-23,70,29
370670027013,2021-03-23,66,15
371090711021,2021-03-23,421,81
371690701004,2021-03-23,57,9
371830528021,2021-03-23,69,18
370970603001,2021-03-23,47,12
370999507001,2021-03-23,35,5
371190030075,2021-03-23,69,6
371259503011,2021-03-23,63,11
371790204031,2021-03-23,104,34
371790206021,2021-03-23,123,30
371830518003,2021-03-23,50,9
371910010003,2021-03-23,96,14
370139306001,2021-03-23,75,17
370710326002,2021-03-23,65,17
370879205004,2021-03-23,73,13
371190058412,2021-03-23,56,16
371290120062,2021-03-23,98,15
371290120082,2021-03-23,162,38
371290120091,2021-03-23,135,33
370139301005,2021-03-23,34,6
370230205001,2021-03-23,95,22
370459513002,2021-03-23,139,21
370670033142,2021-03-23,125,31
371190015041,2021-03-23,102,37
371539705002,2021-03-23,410,257
371559620021,2021-03-23,30,2
371790203062,2021-03-23,92,18
371830537113,2021-03-23,58,18
370370208003,2021-03-23,128,45
370570605003,2021-03-23,35,7
370670032022,2021-03-23,41,12
371190055231,2021-03-23,97,19
371290113001,2021-03-23,41,11
371590509043,2021-03-23,59,15
370250425012,2021-03-23,257,77
370810153002,2021-03-23,143,28
370839307003,2021-03-23,26,7
371350117001,2021-03-23,146,32
371830535062,2021-03-23,33,11
370510037003,2021-03-23,177,28
370710316004,2021-03-23,55,8
370999507003,2021-03-23,91,21
371330014004,2021-03-23,32,6
371419203003,2021-03-23,52,13
371470018004,2021-03-23,62,6
371590518013,2021-03-23,164,36
371899208002,2021-03-23,53,8
371939602002,2021-03-23,69,7
371999601011,2021-03-23,80,20
370499602005,2021-03-23,100,14
370510033044,2021-03-23,29,13
370650204005,2021-03-23,76,18
370670010003,2021-03-23,43,17
371010408003,2021-03-23,38,5
371070114003,2021-03-23,73,19
371190055091,2021-03-23,134,34
371190060062,2021-03-23,540,197
371190060063,2021-03-23,91,18
371259508012,2021-03-23,45,10
371330001021,2021-03-23,196,54
371470018002,2021-03-23,16,3
371590511014,2021-03-23,195,26
371830528032,2021-03-23,126,36
370010202003,2021-03-23,38,7
370459506022,2021-03-23,108,18
371639704004,2021-03-23,139,21
371639710003,2021-03-23,54,20
371830530091,2021-03-23,221,123
370319701011,2021-03-23,35,7
370459516023,2021-03-23,73,16
370670039033,2021-03-23,57,16
370690607003,2021-03-23,127,24
370710316001,2021-03-23,48,7
370810107022,2021-03-23,74,13
370810156003,2021-03-23,65,17
370970613022,2021-03-23,93,26
371290102002,2021-03-23,37,14
370839303005,2021-03-23,52,13
370970604002,2021-03-23,46,8
371270106024,2021-03-23,50,12
371619612003,2021-03-23,113,12
371719310021,2021-03-23,92,16
371859501011,2021-03-23,69,14
370370202001,2021-03-23,78,11
371050304011,2021-03-23,53,18
371830538082,2021-03-23,84,19
370670028042,2021-03-23,51,22
371350112042,2021-03-23,57,17
371559609001,2021-03-23,40,15
370010212061,2021-03-23,82,17
370230203014,2021-03-23,122,22
370459506011,2021-03-23,375,175
370459506021,2021-03-23,89,14
370650212001,2021-03-23,52,10
371190029033,2021-03-23,68,18
371190031062,2021-03-23,76,38
371290117053,2021-03-23,117,33
371790210071,2021-03-23,353,77
371830511021,2021-03-23,20,1
371830536081,2021-03-23,233,88
370350107001,2021-03-23,37,7
370510031042,2021-03-23,135,35
370531102001,2021-03-23,204,42
370670026012,2021-03-23,52,13
370839305022,2021-03-23,55,10
371070108003,2021-03-23,38,7
371290116052,2021-03-23,105,14
371719311022,2021-03-23,141,30
370250426022,2021-03-23,93,21
370630001011,2021-03-23,30,7
370710331002,2021-03-23,58,13
371190025001,2021-03-23,176,49
371190062032,2021-03-23,145,28
371290116062,2021-03-23,101,26
371379502021,2021-03-23,35,12
371830528033,2021-03-23,170,70
371950009001,2021-03-23,86,15
370210024013,2021-03-23,77,22
370630017052,2021-03-23,79,20
371239601005,2021-03-23,31,7
371559608011,2021-03-23,10,4
371590503003,2021-03-23,35,17
371679311003,2021-03-23,78,10
371830515022,2021-03-23,79,19
371910006013,2021-03-23,61,10
370570612011,2021-03-23,111,33
370850713032,2021-03-23,200,52
371090709023,2021-03-23,133,16
371190062031,2021-03-23,113,22
371650105004,2021-03-23,50,11
371790209011,2021-03-23,124,28
370670038031,2021-03-23,75,21
371219502004,2021-03-23,55,19
371459204002,2021-03-23,34,11
370630020283,2021-03-23,225,79
370670010001,2021-03-23,31,6
370710323022,2021-03-23,55,9
370810171003,2021-03-23,103,16
370319709022,2021-03-23,39,13
371050302003,2021-03-23,29,6
371190016071,2021-03-23,73,27
371190058283,2021-03-23,46,7
371459203003,2021-03-23,20,4
371910006025,2021-03-23,107,23
371970501023,2021-03-23,207,35
370030406001,2021-03-23,142,19
370190204023,2021-03-23,32,6
370210026031,2021-03-23,113,20
370399305001,2021-03-23,124,17
370650208002,2021-03-23,29,12
370710323013,2021-03-23,89,20
370810145011,2021-03-23,59,19
371190029062,2021-03-23,73,24
370510009006,2021-03-23,25,6
370539901000,2021-03-23,6,1
370670033151,2021-03-23,89,17
370810170002,2021-03-23,163,39
370970603004,2021-03-23,32,10
371190062121,2021-03-23,121,30
371290120061,2021-03-23,112,29
370250422002,2021-03-23,99,20
370339302001,2021-03-23,33,1
370531102002,2021-03-23,388,110
370810125031,2021-03-23,49,11
370810157053,2021-03-23,56,9
370970609014,2021-03-23,67,3
371010411033,2021-03-23,511,116
371830523021,2021-03-23,139,47
370510023001,2021-03-23,43,16
370710317041,2021-03-23,76,17
370839303002,2021-03-23,43,5
371290105021,2021-03-23,259,47
371470002021,2021-03-23,82,24
370630017111,2021-03-23,51,12
370670005002,2021-03-23,26,11
370010210001,2021-03-23,31,3
370230208011,2021-03-23,183,30
370810158003,2021-03-23,214,39
370970609012,2021-03-23,66,11
371830524041,2021-03-23,77,15
370010204003,2021-03-23,17,6
370479312004,2021-03-23,102,13
370590804001,2021-03-23,270,44
370630005004,2021-03-23,23,9
370970616012,2021-03-23,84,26
371259504012,2021-03-23,62,15
371290119023,2021-03-23,78,21
371350111014,2021-03-23,164,47
371639705002,2021-03-23,94,21
371879502004,2021-03-23,41,12
371999601021,2021-03-23,45,14
370159601001,2021-03-23,28,11
370630017093,2021-03-23,213,56
370970608011,2021-03-23,64,12
371190034003,2021-03-23,44,9
371190057131,2021-03-23,170,43
371639705003,2021-03-23,64,5
371950014001,2021-03-23,293,64
370479311003,2021-03-23,77,14
371190058423,2021-03-23,195,53
371330011024,2021-03-23,99,16
371910001012,2021-03-23,30,4
370099707005,2021-03-23,29,5
370370204013,2021-03-23,80,18
370850708011,2021-03-23,138,33
371470003021,2021-03-23,216,44
371830541154,2021-03-23,525,330
371910001011,2021-03-23,229,44
370710317012,2021-03-23,65,16
370879201011,2021-03-23,28,7
371239605001,2021-03-23,55,7
371470003024,2021-03-23,98,29
371619612001,2021-03-23,93,20
370079203003,2021-03-23,164,19
370190205074,2021-03-23,73,28
370630020191,2021-03-23,35,6
370670040053,2021-03-23,66,15
370779701013,2021-03-23,89,17
371330002021,2021-03-23,117,15
371759603001,2021-03-23,54,13
370059503003,2021-03-23,63,7
370670030022,2021-03-23,59,10
370670040071,2021-03-23,141,31
370810104012,2021-03-23,30,3
371470020021,2021-03-23,79,10
371559619001,2021-03-23,31,4
371679310001,2021-03-23,77,17
371910013021,2021-03-23,78,18
370030407003,2021-03-23,155,28
370799501011,2021-03-23,80,10
371190057132,2021-03-23,116,28
371470009002,2021-03-23,414,203
371510304001,2021-03-23,39,8
371570413001,2021-03-23,116,29
371819602001,2021-03-23,89,31
371830524043,2021-03-23,28,5
370010219012,2021-03-23,141,14
370250412003,2021-03-23,181,39
370531104011,2021-03-23,156,28
370670039091,2021-03-23,69,15
371190001003,2021-03-23,69,11
371539708004,2021-03-23,126,31
371790203161,2021-03-23,169,44
371830540083,2021-03-23,55,22
370190204024,2021-03-23,21,10
370230213013,2021-03-23,102,16
370479307005,2021-03-23,55,12
370479309005,2021-03-23,64,11
370570608001,2021-03-23,105,39
370810125052,2021-03-23,56,10
371559613011,2021-03-23,191,39
371970501021,2021-03-23,72,20
370210030011,2021-03-23,99,19
370650209002,2021-03-23,36,12
370710310012,2021-03-23,74,21
370810156002,2021-03-23,328,67
370970616023,2021-03-23,296,59
371119706002,2021-03-23,51,13
371190008002,2021-03-23,41,16
371330021003,2021-03-23,117,25
371510316013,2021-03-23,172,31
371510316021,2021-03-23,93,22
371559603004,2021-03-23,24,4
371679310005,2021-03-23,121,28
371790202031,2021-03-23,69,14
371819603003,2021-03-23,122,20
371830535172,2021-03-23,26,5
371830537152,2021-03-23,97,21
370590801002,2021-03-23,118,22
370670027031,2021-03-23,94,31
371010409021,2021-03-23,65,19
371050305012,2021-03-23,129,33
371190043023,2021-03-23,50,11
371619610002,2021-03-23,142,20
371639710002,2021-03-23,74,9
370439502001,2021-03-23,95,28
370510022001,2021-03-23,35,5
370510032033,2021-03-23,92,25
370690604023,2021-03-23,120,29
371190033003,2021-03-23,25,3
371190056142,2021-03-23,163,30
371350118002,2021-03-23,62,15
371570411001,2021-03-23,90,15
371830525041,2021-03-23,85,29
371830535211,2021-03-23,76,26
370079206003,2021-03-23,75,24
370179506001,2021-03-23,51,13
370210029001,2021-03-23,82,18
370570609002,2021-03-23,87,23
370670022002,2021-03-23,60,12
370810126043,2021-03-23,66,26
370919504013,2021-03-23,81,19
371539710003,2021-03-23,41,8
371570413002,2021-03-23,71,13
371739603021,2021-03-23,102,28
371830538052,2021-03-23,38,2
371910003032,2021-03-23,139,26
371939606002,2021-03-23,46,11
370030403001,2021-03-23,110,12
371050307023,2021-03-23,110,25
371190019154,2021-03-23,38,14
371570406013,2021-03-23,85,8
370010207024,2021-03-23,62,16
371259505023,2021-03-23,101,19
371830514001,2021-03-23,62,14
371830531073,2021-03-23,375,92
370190202031,2021-03-23,123,25
370670006001,2021-03-23,41,13
370839311007,2021-03-23,29,10
370850712041,2021-03-23,107,31
371090711012,2021-03-23,237,41
371190020043,2021-03-23,129,38
371290116072,2021-03-23,174,41
371619607004,2021-03-23,55,10
370190205082,2021-03-23,58,18
370570614001,2021-03-23,38,4
370810152002,2021-03-23,153,42
371010412023,2021-03-23,166,29
371239605003,2021-03-23,39,6
371559601012,2021-03-23,30,12
371559620022,2021-03-23,69,20
371830512001,2021-03-23,24,5
371830526031,2021-03-23,104,16
370670031052,2021-03-23,106,32
370670032011,2021-03-23,84,23
371399605031,2021-03-23,129,23
371830539003,2021-03-23,141,35
370499610012,2021-03-23,355,80
370810116023,2021-03-23,27,3
370850710011,2021-03-23,214,54
370970614071,2021-03-23,118,30
371139706001,2021-03-23,69,13
371719305022,2021-03-23,37,3
371830531113,2021-03-23,97,30
370319708032,2021-03-23,58,19
370570615002,2021-03-23,53,13
371010410021,2021-03-23,187,40
371510311005,2021-03-23,44,10
371679305002,2021-03-23,139,33
371830526011,2021-03-23,97,24
371939601001,2021-03-23,184,23
370010216001,2021-03-23,73,11
370670034022,2021-03-23,95,21
370810128051,2021-03-23,132,37
371290123001,2021-03-23,197,31
370370205002,2021-03-23,96,9
370570616003,2021-03-23,73,16
370650209001,2021-03-23,7,2
371139706003,2021-03-23,71,14
371190062093,2021-03-23,95,22
371830532031,2021-03-23,345,85
371950007001,2021-03-23,88,25
370370201052,2021-03-23,237,71
370479313004,2021-03-23,96,11
370670011002,2021-03-23,22,4
370839302001,2021-03-23,68,20
371510315031,2021-03-23,41,8
371830534052,2021-03-23,142,20
371830540182,2021-03-23,64,20
370179503003,2021-03-23,55,9
370459515031,2021-03-23,220,37
370479313001,2021-03-23,141,31
370630010012,2021-03-23,30,10
371150105003,2021-03-23,69,22
371190040004,2021-03-23,110,34
371830537071,2021-03-23,75,22
371190055142,2021-03-23,91,21
371790210152,2021-03-23,218,49
371899209003,2021-03-23,56,13
370059501001,2021-03-23,49,4
370670019021,2021-03-23,53,14
370710332043,2021-03-23,72,20
371639705004,2021-03-23,78,18
371830519003,2021-03-23,46,9
371910004022,2021-03-23,91,29
370370201031,2021-03-23,143,45
370810163061,2021-03-23,250,50
371419204011,2021-03-23,110,22
371690705042,2021-03-23,104,28
371830537191,2021-03-23,80,15
370179506003,2021-03-23,16,7
370350101014,2021-03-23,98,25
370459507002,2021-03-23,84,13
370590807004,2021-03-23,148,27
370610905021,2021-03-23,100,19
370839310002,2021-03-23,30,10
370999505003,2021-03-23,93,19
371179705004,2021-03-23,53,11
371419206011,2021-03-23,189,51
370210015001,2021-03-23,68,12
370270314023,2021-03-23,94,19
370570602021,2021-03-23,163,40
370630007003,2021-03-23,32,8
371190058331,2021-03-23,49,12
371830535192,2021-03-23,48,15
371379501024,2021-03-23,18,8
371510315032,2021-03-23,112,13
371830515021,2021-03-23,21,5
371830542042,2021-03-23,109,22
371950015002,2021-03-23,164,28
370739701002,2021-03-23,40,9
370970604001,2021-03-23,81,15
371290116061,2021-03-23,356,128
370459514002,2021-03-23,65,10
371399603002,2021-03-23,55,14
371619601003,2021-03-23,56,4
371950005023,2021-03-23,53,15
371950008021,2021-03-23,37,12
370010209022,2021-03-23,89,25
370970613042,2021-03-23,194,44
371350117002,2021-03-23,97,26
