GEOID,DATE,DEV,COMPHOME
370270313003,2021-04-01,67,15
370459505003,2021-04-01,90,20
370630004012,2021-04-01,56,7
370650207002,2021-04-01,48,9
371830524011,2021-04-01,226,52
370610905022,2021-04-01,88,15
370670016011,2021-04-01,50,17
370779703001,2021-04-01,44,18
371830523023,2021-04-01,158,23
370810128041,2021-04-01,109,35
371190031031,2021-04-01,75,9
371190056042,2021-04-01,112,18
371290120103,2021-04-01,71,11
371830538071,2021-04-01,108,28
370190205094,2021-04-01,50,11
370510008002,2021-04-01,39,15
370570602032,2021-04-01,132,21
370810110001,2021-04-01,25,9
371090712011,2021-04-01,121,26
371190055082,2021-04-01,83,25
371190058171,2021-04-01,55,5
371510313061,2021-04-01,235,35
371619611012,2021-04-01,66,8
371790202023,2021-04-01,109,22
371939604005,2021-04-01,86,19
370190205096,2021-04-01,90,21
370970610022,2021-04-01,68,16
371190058162,2021-04-01,35,7
371270108004,2021-04-01,90,20
371470001003,2021-04-01,171,18
371830534131,2021-04-01,574,156
371950008011,2021-04-01,19,3
370459506023,2021-04-01,94,16
370710332021,2021-04-01,148,23
370970615012,2021-04-01,174,45
371650106004,2021-04-01,95,21
370079204002,2021-04-01,43,11
370590802004,2021-04-01,78,17
370630011002,2021-04-01,58,16
371190053082,2021-04-01,19,3
371330017002,2021-04-01,68,24
371759604021,2021-04-01,72,16
371910008002,2021-04-01,134,17
370230203022,2021-04-01,199,39
370710303011,2021-04-01,85,10
370850703001,2021-04-01,117,25
371190033002,2021-04-01,7,1
371350108021,2021-04-01,94,13
371439201004,2021-04-01,119,26
370119301003,2021-04-01,29,4
370210027012,2021-04-01,101,21
370459505002,2021-04-01,128,14
370510033123,2021-04-01,79,19
370531103011,2021-04-01,98,29
370670040091,2021-04-01,129,32
370899309002,2021-04-01,96,26
371010402022,2021-04-01,335,80
371239604012,2021-04-01,48,7
371470005013,2021-04-01,87,17
371830543021,2021-04-01,55,16
370190203051,2021-04-01,165,43
370230206001,2021-04-01,92,23
370499601012,2021-04-01,133,39
370510033124,2021-04-01,52,10
370610903001,2021-04-01,45,12
370899314003,2021-04-01,92,9
371010413004,2021-04-01,143,23
371050306021,2021-04-01,85,17
371559615004,2021-04-01,45,6
370370208002,2021-04-01,138,32
370810160081,2021-04-01,153,40
371139707005,2021-04-01,82,15
371650106001,2021-04-01,24,9
371830506001,2021-04-01,26,8
371830538061,2021-04-01,298,105
371950004001,2021-04-01,44,15
370210016004,2021-04-01,53,19
370570605001,2021-04-01,107,19
370939701012,2021-04-01,302,82
370970616021,2021-04-01,647,234
371139707002,2021-04-01,65,7
371190030153,2021-04-01,65,5
371190037002,2021-04-01,69,21
371190055181,2021-04-01,156,44
371570407001,2021-04-01,102,22
370570612011,2021-04-01,104,23
370850713032,2021-04-01,195,40
371090709023,2021-04-01,143,26
371190062031,2021-04-01,120,23
371650105004,2021-04-01,53,7
371790209011,2021-04-01,132,24
370250425012,2021-04-01,260,82
370810153002,2021-04-01,156,32
370839307003,2021-04-01,28,5
371350117001,2021-04-01,147,12
371830535062,2021-04-01,44,9
370079203001,2021-04-01,108,15
370270309003,2021-04-01,88,19
370370201051,2021-04-01,62,7
370570616002,2021-04-01,57,11
370670012002,2021-04-01,42,7
370899307012,2021-04-01,97,22
371190058451,2021-04-01,82,18
371190062081,2021-04-01,188,54
371470016004,2021-04-01,117,26
371590511012,2021-04-01,73,14
371690701005,2021-04-01,65,14
371830529031,2021-04-01,206,54
371839801001,2021-04-01,23,3
371950001002,2021-04-01,44,8
370099704001,2021-04-01,76,25
370650206001,2021-04-01,63,16
370650208001,2021-04-01,58,8
370810145012,2021-04-01,29,1
370879202005,2021-04-01,68,23
371510315053,2021-04-01,53,3
371590518011,2021-04-01,210,32
371639702004,2021-04-01,144,24
370499610022,2021-04-01,68,16
371010408002,2021-04-01,404,202
371270105021,2021-04-01,137,33
371330012004,2021-04-01,75,15
371899209004,2021-04-01,62,13
370839309001,2021-04-01,27,7
371290103001,2021-04-01,109,27
371419202031,2021-04-01,414,68
370250417021,2021-04-01,91,9
370399301003,2021-04-01,48,14
370810162011,2021-04-01,265,39
370810167021,2021-04-01,104,13
370010212053,2021-04-01,248,58
370099708001,2021-04-01,57,13
370459509003,2021-04-01,139,93
370570603011,2021-04-01,243,50
370810126013,2021-04-01,38,10
370879205003,2021-04-01,111,24
